Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud,Nombre_Comercial,Cluster
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.17,7.83,7.33,7.5,7.75,7.42,7.42,82.42,0.0,0,Green,0,1.0,Baja (Arabica),Premium Batch IPA,1
Arabica,the coffee source inc.,Guatemala,atitlan,250,1 kg,Specialty Coffee Association of Costa Rica,"December 18th, 2014",Caturra,Washed / Wet,7.5,7.5,7.5,7.67,7.42,7.5,7.33,82.42,0.1,0,Green,0,1400.0,Media (Arabica),Origins THE,1
Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,la yerba,10,1 kg,AMECAFE,"August 14th, 2014",Typica,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,7.58,82.42,0.11,0,Green,0,1296.0,Media (Arabica),Select Harvest PRO,1
Arabica,nucoffee,Brazil,south of minas,39,60 kg,NUCOFFEE,"May 8th, 2014",Catuai,Semi-Washed / Semi-Pulped,7.58,7.67,7.33,7.5,7.5,7.42,7.42,82.42,0.12,0,Blue-Green,1,1000.0,Media (Arabica),Zenith NUC,1
Arabica,dane loraas,Peru,peru,320,5 lbs,Specialty Coffee Association,"January 21st, 2014",Caturra,Washed / Wet,7.58,7.58,7.58,7.75,7.5,7.58,7.5,82.42,0.0,0,Green,3,1300.0,Media (Arabica),Select Harvest DAN,1
Arabica,ipanema coffees,Brazil,south of minas,220,60 kg,Specialty Coffee Association,"December 30th, 2013",Yellow Bourbon,Natural / Dry,7.25,7.33,7.25,7.5,7.42,7.5,8.17,82.42,0.0,0,Green,0,1260.0,Media (Arabica),Premium Batch IPA,1
Arabica,manuel herrera juarez,Mexico,veracruz,10,1 kg,AMECAFE,"December 12th, 2013",Bourbon,Washed / Wet,7.5,7.58,7.5,7.92,7.42,7.67,7.5,82.42,0.12,0,Green,0,1170.0,Media (Arabica),Equinox MAN,1
Arabica,brent hall,Honduras,Other,1,2 kg,Specialty Coffee Association,"December 10th, 2013",Caturra,Washed / Wet,7.25,7.67,7.42,7.17,7.75,7.5,7.67,82.42,0.09,0,Green,2,1400.0,Media (Arabica),Horizon BRE,1
Arabica,racafe & cia s.c.a,Colombia,huila,250,70 kg,Almacafé,"May 31st, 2013",Caturra,Washed / Wet,7.67,7.42,7.33,7.5,7.58,7.5,7.42,82.42,0.11,0,Green,9,1775.0,Alta (Arabica),Private Reserve RAC,1
Arabica,nestor mendez gomez,Mexico,chiapas,49,1 kg,AMECAFE,"March 29th, 2013",Typica,Washed / Wet,7.5,7.42,7.42,7.67,7.42,7.58,7.42,82.42,0.12,0,Green,5,1560.0,Alta (Arabica),Zenith NES,1
Arabica,jesus salazar velasco,Mexico,san pedro cotzilnam,20,1 kg,AMECAFE,"September 11th, 2012",Typica,Semi-Washed / Semi-Pulped,7.42,7.58,7.5,7.42,7.58,7.5,7.42,82.42,0.13,0,Green,2,1400.0,Media (Arabica),Private Reserve JES,1
Arabica,"el equimite, cafetal biodinámico",Mexico,coatepec,35,1 kg,AMECAFE,"September 10th, 2012",Typica,Washed / Wet,7.42,7.58,7.33,7.58,7.5,7.5,7.5,82.42,0.14,0,Green,9,1300.0,Media (Arabica),Origins EL ,1
Arabica,manuel herrera juarez,Mexico,xalapa,10,1 kg,AMECAFE,"August 31st, 2012",Caturra,Washed / Wet,7.75,7.33,7.25,7.58,7.58,7.33,7.58,82.42,0.13,0,Green,1,1170.0,Media (Arabica),Equinox MAN,1
Arabica,dario cesar galeana sanchez,Mexico,zihuatanejo de azueta,74,1 kg,AMECAFE,"July 25th, 2012",Typica,Washed / Wet,7.5,7.58,7.33,7.5,7.5,7.5,7.5,82.42,0.11,0,Green,0,1300.0,Media (Arabica),Select Harvest DAR,1
Arabica,jose daniel cobilt castro,Mexico,veracruz,26,1 kg,AMECAFE,"July 11th, 2012",Pacamara,Washed / Wet,7.58,7.58,7.17,7.5,7.5,7.5,7.58,82.42,0.14,0,Green,6,1350.0,Media (Arabica),Mill JOS,1
Arabica,alvaro quiros perez,Mexico,xicotepec de juarez,10,1 kg,AMECAFE,"July 3rd, 2012",Caturra,Washed / Wet,7.58,7.33,7.33,7.58,7.5,7.5,7.58,82.42,0.11,0,Green,0,1150.0,Media (Arabica),Private Reserve ALV,1
Arabica,olivia hernandez virves,Mexico,progreso santa rosa teocelo,1,1 kg,AMECAFE,"June 6th, 2012",Bourbon,Washed / Wet,7.67,7.58,7.33,7.42,7.58,7.33,7.5,82.42,0.13,0,Green,4,1250.0,Media (Arabica),Golden Bean OLI,1
Arabica,finca las nieves,Mexico,fln mirador,10,1 kg,AMECAFE,"April 9th, 2012",Typica,Washed / Wet,7.83,7.5,7.42,7.67,7.17,7.33,7.5,82.42,0.12,0,Blue-Green,0,1450.0,Media (Arabica),Select Harvest FIN,1
Arabica,carcafe ltda ci,Colombia,huila,250,70 kg,Almacafé,"January 31st, 2012",Caturra,Natural / Dry,7.67,7.33,7.25,7.42,7.5,7.67,7.58,82.42,0.0,0,Green,2,442.0,Baja (Arabica),Ancestral CAR,1
Arabica,nucoffee,Brazil,south of minas,51,60 kg,NUCOFFEE,"January 23rd, 2012",Arusha,Natural / Dry,7.75,7.5,7.42,7.42,7.5,7.42,7.42,82.42,0.11,0,Blue-Green,2,1000.0,Media (Arabica),Zenith NUC,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"December 22nd, 2011",Caturra,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.58,7.75,82.42,0.0,0,Green,2,1750.0,Alta (Arabica),Private Reserve EXP,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,0,70 kg,Almacafé,"September 22nd, 2011",Caturra,Washed / Wet,7.58,7.25,7.42,7.25,7.58,7.83,7.5,82.42,0.02,0,Green,1,1750.0,Alta (Arabica),Private Reserve EXP,1
Arabica,bismarck castro,Honduras,comayagua,275,69 kg,Instituto Hondureño del Café,"April 6th, 2017",Caturra,Washed / Wet,7.5,7.58,7.33,7.5,7.42,7.42,7.58,82.33,0.1,0,Green,8,1396.0,Media (Arabica),Zenith BIS,1
Arabica,pedro santos e silva,Brazil,cerrado,320,2 kg,Brazil Specialty Coffee Association,"February 9th, 2017",Catuai,Natural / Dry,7.33,7.5,7.5,7.33,7.5,7.5,7.67,82.33,0.11,0,Green,11,982.0,Baja (Arabica),Grand Cru PED,1
Arabica,gabriel barbara,Brazil,cerrado,305,59 kg,Brazil Specialty Coffee Association,"October 13th, 2016",Bourbon,Natural / Dry,7.42,7.42,7.42,7.5,7.5,7.58,7.5,82.33,0.11,0,Green,14,1000.0,Media (Arabica),Ancestral GAB,1
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.5,7.5,7.42,7.5,7.42,7.5,7.5,82.33,0.11,0,Blue-Green,3,934.0,Baja (Arabica),Premium Batch IPA,1
Arabica,"ceca, s.a.",Costa Rica,tarrazu,100,69 kg,Specialty Coffee Association of Costa Rica,"July 15th, 2016",Caturra,Washed / Wet,7.75,7.5,7.25,7.25,7.42,7.67,7.5,82.33,0.1,6,Blue-Green,3,1850.0,Premium (Arabica),Equinox CEC,1
Arabica,rodrigo soto,Costa Rica,tarrazu,130,69 kg,Specialty Coffee Association of Costa Rica,"May 17th, 2016",Catuai,Washed / Wet,7.75,7.33,7.5,7.5,7.33,7.58,7.33,82.33,0.0,0,Green,0,1550.0,Alta (Arabica),Golden Bean ROD,1
Arabica,yunnan coffee exchange,China,xishuangbanna prefecture,3,60 kg,Yunnan Coffee Exchange,"April 5th, 2016",Catimor,Pulped Natural / Honey,7.5,7.58,7.42,7.5,7.42,7.42,7.5,82.33,0.12,0,Green,2,1580.0,Alta (Arabica),Limited Edition YUN,1
Arabica,ipanema coffees,Brazil,south of minas,12,2 kg,Specialty Coffee Association,"October 8th, 2015",Bourbon,Natural / Dry,8.25,7.83,7.25,8.33,8.17,8.08,7.75,82.33,0.07,0,Green,0,1268.0,Media (Arabica),Premium Batch IPA,0
Arabica,bourbon specialty coffees,Brazil,chapadão de ferro (cerrado mineiro),300,60 kg,Brazil Specialty Coffee Association,"April 20th, 2015",Mundo Novo,Natural / Dry,7.42,7.5,7.5,7.42,7.5,7.58,7.42,82.33,0.11,0,Green,10,1000.0,Media (Arabica),Heritage BOU,1
Arabica,juan luis alvarado romero,Guatemala,huehuetenango,275,69 kg,Asociacion Nacional Del Café,"March 10th, 2015",Bourbon,Washed / Wet,7.5,7.42,7.17,7.83,7.5,7.5,7.42,82.33,0.1,0,Green,6,510.96672000000007,Baja (Arabica),Select Harvest JUA,1
Arabica,afca,Malawi,mzuzu,10,60 kg,Africa Fine Coffee Association,"November 4th, 2014",Gesha,Washed / Wet,7.33,7.58,7.42,7.58,7.33,7.5,7.58,82.33,0.12,0,Green,0,1450.0,Media (Arabica),Equinox AFC,1
Arabica,ipanema coffees,Brazil,south of minas,10,2 kg,Specialty Coffee Association,"October 15th, 2014",Bourbon,Natural / Dry,7.75,8.08,7.67,8.08,8.08,8.0,8.0,82.33,0.11,0,Blue-Green,0,1100.0,Media (Arabica),Premium Batch IPA,0
Arabica,juan luis alvarado romero,Guatemala,jalapa,250,69 kg,Asociacion Nacional Del Café,"June 10th, 2014",Pacas,Washed / Wet,7.58,7.67,7.5,7.58,7.75,7.5,7.42,82.33,0.12,0,Green,3,464.5152000000001,Baja (Arabica),Select Harvest JUA,1
Arabica,dane loraas,Mexico,veracruz,320,5 lbs,Specialty Coffee Association,"April 2nd, 2014",Typica,Washed / Wet,7.33,7.58,7.42,7.5,7.5,7.5,7.5,82.33,0.11,0,Green,0,1250.0,Media (Arabica),Select Harvest DAN,1
Arabica,the coffee source inc.,Colombia,antioquia,250,3 kg,Specialty Coffee Association of Costa Rica,"January 21st, 2014",Caturra,Washed / Wet,7.42,7.33,7.5,7.17,7.08,8.33,7.5,82.33,0.1,0,Green,2,1300.0,Media (Arabica),Origins THE,1
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,changhua baguashan 彰化市八卦山,10,20 kg,Blossom Valley International,"December 26th, 2013",Typica,Semi-Washed / Semi-Pulped,7.5,7.5,7.5,7.5,7.5,7.5,7.33,82.33,0.11,0,Green,0,200.0,Baja (Arabica),Legacy CQI,1
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,taichung xinshe 台中市新社區,10,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,7.33,82.33,0.11,0,Green,0,600.0,Baja (Arabica),Legacy CQI,1
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"July 16th, 2013",Bourbon,Washed / Wet,7.5,7.42,7.58,7.5,7.5,7.58,7.25,82.33,0.12,2,Green,1,399.4830720000001,Baja (Arabica),Select Harvest JUA,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"June 21st, 2013",Caturra,Washed / Wet,7.5,7.42,7.5,7.5,7.5,7.58,7.33,82.33,0.0,0,Green,1,1750.0,Alta (Arabica),Private Reserve EXP,1
Arabica,alfredo bojalil,Mexico,"la concordia, chiapas",250,1 kg,AMECAFE,"March 15th, 2013",Typica,Washed / Wet,7.67,7.5,7.42,7.5,7.42,7.42,7.42,82.33,0.12,0,Green,3,1300.0,Media (Arabica),Origins ALF,1
Arabica,michael gavina,Costa Rica,central valley,275,1 kg,Specialty Coffee Association,"October 9th, 2012",Caturra,Washed / Wet,7.92,7.58,7.25,7.75,7.92,7.58,7.67,82.33,0.0,0,Green,14,1300.0,Media (Arabica),Horizon MIC,1
Arabica,juan luis alvarado romero,Guatemala,jalapa,275,69 kg,Asociacion Nacional Del Café,"October 5th, 2012",Bourbon,Washed / Wet,7.67,7.5,7.33,7.67,7.5,7.33,7.33,82.33,0.11,0,Green,3,534.19248,Baja (Arabica),Select Harvest JUA,1
Arabica,saul m. hernandez ramirez,Mexico,"jaltocan, hidalgo",10,1 kg,AMECAFE,"September 27th, 2012",Typica,Natural / Dry,7.58,7.67,7.58,7.33,7.0,7.58,7.58,82.33,0.15,1,Green,8,441.0,Baja (Arabica),Origins SAU,1
Arabica,manuel herrera juarez,Mexico,veracruz,10,1 kg,AMECAFE,"August 31st, 2012",Bourbon,Washed / Wet,7.67,7.58,7.5,7.58,7.5,7.5,7.0,82.33,0.13,0,Green,9,1170.0,Media (Arabica),Equinox MAN,1
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"May 23rd, 2012",Bourbon,Washed / Wet,7.5,7.67,7.33,7.5,7.33,7.5,7.5,82.33,0.1,2,Green,5,399.4830720000001,Baja (Arabica),Select Harvest JUA,1
Arabica,nucoffee,Brazil,grama valley,16,60 kg,NUCOFFEE,"April 11th, 2012",Mundo Novo,Natural / Dry,7.58,7.5,7.42,7.5,7.5,7.42,7.42,82.33,0.12,0,Green,2,1100.0,Media (Arabica),Zenith NUC,1
Arabica,maria luisa del carmen rojas narvaez,Mexico,santa catarina juquila,10,1 kg,AMECAFE,"March 5th, 2012",Typica,Washed / Wet,8.0,7.75,7.33,7.33,7.08,7.67,7.83,82.33,0.11,0,Green,0,1300.0,Media (Arabica),Select Harvest MAR,1
Arabica,nucoffee,Brazil,south of minas,44,60 kg,NUCOFFEE,"February 17th, 2012",Mundo Novo,Washed / Wet,7.58,7.58,7.25,7.58,7.42,7.5,7.42,82.33,0.11,0,Green,2,950.0,Baja (Arabica),Zenith NUC,1
Arabica,carcafe ltda ci,Colombia,huila,250,70 kg,Almacafé,"January 31st, 2012",Caturra,Natural / Dry,7.83,7.58,7.33,7.25,7.58,7.42,7.33,82.33,0.0,0,Green,0,442.0,Baja (Arabica),Ancestral CAR,1
Arabica,klem organics,Brazil,brazil matas de minas,1062,5 kg,Specialty Coffee Association,"November 15th, 2017",Catuai,Washed / Wet,7.58,7.5,7.25,7.42,7.67,7.33,7.5,82.25,0.09,2,Green,10,1100.0,Media (Arabica),Grand Cru KLE,1
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,Other,1,10 kg,Blossom Valley International,"February 13th, 2017",Typica,Washed / Wet,7.0,7.08,7.0,7.17,7.0,7.0,10.0,82.25,0.1,0,Blue-Green,0,750.0,Baja (Arabica),Legacy CQI,2
Arabica,juan luis alvarado romero,Guatemala,nuevo oriente,275,69 kg,Asociacion Nacional Del Café,"August 31st, 2016",Pacas,Washed / Wet,7.67,7.5,7.25,7.67,7.42,7.42,7.33,82.25,0.11,0,Green,2,1450.0,Media (Arabica),Select Harvest JUA,1
Arabica,ipanema coffees,Brazil,south of minas,180,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.42,7.67,7.5,7.08,7.5,7.42,7.67,82.25,0.0,0,Green,9,1.0,Baja (Arabica),Premium Batch IPA,1
Arabica,consejo salvadoreño del café,El Salvador,apaneca,275,1 kg,Salvadoran Coffee Council,"July 8th, 2015",Bourbon,Washed / Wet,7.58,7.67,7.5,7.67,7.83,8.42,7.58,82.25,0.12,0,Green,0,1500.0,Alta (Arabica),Private Reserve CON,0
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"April 15th, 2015",Catuai,Washed / Wet,7.58,7.5,7.42,7.58,7.42,7.42,7.33,82.25,0.11,0,Green,2,1350.0,Media (Arabica),Legacy CAD,1
Arabica,afca,Malawi,mzuzu,10,60 kg,Africa Fine Coffee Association,"November 4th, 2014",Gesha,Washed / Wet,7.58,7.42,7.33,7.42,7.58,7.5,7.42,82.25,0.13,0,Blue-Green,0,1180.0,Media (Arabica),Equinox AFC,1
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Specialty Coffee Association,"October 16th, 2014",Bourbon,Natural / Dry,7.75,7.58,7.42,7.42,7.33,7.33,7.42,82.25,0.11,0,Green,0,1100.0,Media (Arabica),Premium Batch IPA,1
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,nantou,35,60 kg,Blossom Valley International,"December 26th, 2013",Typica,Washed / Wet,7.5,7.5,7.5,7.5,7.5,7.5,7.25,82.25,0.11,0,Green,0,650.0,Baja (Arabica),Legacy CQI,1
Arabica,jesus carlos cardenas valdivia,Mexico,veracruz,150,1 kg,AMECAFE,"July 19th, 2013",Mundo Novo,Washed / Wet,7.58,7.58,7.42,7.42,7.42,7.42,7.42,82.25,0.12,0,Blue-Green,4,1338.0,Media (Arabica),Select Harvest JES,1
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,6,100 lbs,Specialty Coffee Association,"May 3rd, 2013",Hawaiian Kona,Natural / Dry,7.33,7.42,7.5,7.67,7.5,7.42,7.42,82.25,0.0,0,Blue-Green,1,157.93516800000003,Baja (Arabica),Limited Edition KON,1
Arabica,saul m. hernandez ramirez,Mexico,"calnali, hidalgo",10,1 kg,AMECAFE,"September 27th, 2012",Bourbon,Washed / Wet,7.58,7.58,7.5,7.17,7.42,7.42,7.58,82.25,0.16,3,Green,8,533.0,Baja (Arabica),Origins SAU,1
Arabica,juan luis alvarado romero,Guatemala,antigua,275,69 kg,Asociacion Nacional Del Café,"September 19th, 2012",Bourbon,Washed / Wet,7.5,7.5,7.33,7.58,7.67,7.33,7.33,82.25,0.11,0,Green,2,423.9165715200001,Baja (Arabica),Select Harvest JUA,1
Arabica,manuel herrera juarez,Mexico,veracruz,10,1 kg,AMECAFE,"August 31st, 2012",Bourbon,Washed / Wet,7.5,7.58,7.42,7.67,7.33,7.42,7.33,82.25,0.13,0,Green,3,1170.0,Media (Arabica),Equinox MAN,1
Arabica,guillermo rojas saldana,Mexico,juquila,40,1 kg,AMECAFE,"August 30th, 2012",Typica,Washed / Wet,7.67,7.58,7.33,7.5,7.42,7.42,7.33,82.25,0.12,0,Green,13,1250.0,Media (Arabica),Premium Batch GUI,1
Arabica,adam kline,El Salvador,Other,288,1 kg,Specialty Coffee Association,"August 21st, 2012",Other,Washed / Wet,7.75,7.33,7.33,7.5,7.5,7.5,7.33,82.25,0.0,2,Green,5,1350.0,Media (Arabica),Horizon ADA,1
Arabica,sergio de la vequia bernardi,Mexico,veracruz,250,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.33,7.58,7.42,7.67,7.33,7.5,7.42,82.25,0.11,0,Green,0,1100.0,Media (Arabica),Ancestral SER,1
Arabica,organizaciones de productores de cafe colimense,Mexico,canoas,250,1 kg,AMECAFE,"April 2nd, 2012",Typica,Washed / Wet,7.42,7.5,7.42,7.58,7.42,7.5,7.42,82.25,0.1,0,Green,3,900.0,Baja (Arabica),Origins ORG,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 22nd, 2012",Caturra,Washed / Wet,7.5,7.42,7.67,7.33,7.58,7.33,7.42,82.25,0.12,0,Green,1,1750.0,Alta (Arabica),Private Reserve EXP,1
Arabica,racafe & cia s.c.a,Colombia,huila,100,70 kg,Almacafé,"February 9th, 2012",Caturra,Washed / Wet,7.67,7.33,7.33,7.33,7.5,7.5,7.58,82.25,0.11,0,Green,0,1775.0,Alta (Arabica),Private Reserve RAC,1
Arabica,nucoffee,Brazil,Other,84,60 kg,NUCOFFEE,"January 23rd, 2012",Arusha,Natural / Dry,7.67,7.58,7.42,7.0,7.5,7.58,7.5,82.25,0.12,0,Green,1,1000.0,Media (Arabica),Zenith NUC,1
Arabica,racafe & cia s.c.a,Colombia,cauca,149,70 kg,Almacafé,"March 1st, 2011",Caturra,Washed / Wet,7.17,7.25,7.58,7.25,7.58,7.67,7.75,82.25,0.22,0,Green,2,1750.0,Alta (Arabica),Private Reserve RAC,1
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.42,7.42,7.5,7.42,7.42,7.5,7.5,82.17,0.11,0,Green,5,934.0,Baja (Arabica),Premium Batch IPA,1
Arabica,bismarck castro,Honduras,comayagua,200,69 kg,Instituto Hondureño del Café,"June 9th, 2016",Caturra,Washed / Wet,7.5,7.5,7.17,7.42,7.5,7.5,7.58,82.17,0.11,0,Blue-Green,2,1500.0,Alta (Arabica),Zenith BIS,1
Arabica,"bencafe, s. a.",Nicaragua,jinotega,275,69 kg,Instituto Hondureño del Café,"March 15th, 2016",Caturra,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,7.5,82.17,0.1,0,Green,1,1000.0,Media (Arabica),Origins BEN,1
Arabica,langiro farm group,"Tanzania, United Republic Of",ruvuma,30,80 kg,Africa Fine Coffee Association,"November 16th, 2015",Bourbon,Washed / Wet,7.58,7.42,7.42,7.33,7.5,7.42,7.5,82.17,0.13,1,Green,6,1650.0,Alta (Arabica),Legacy LAN,1
Arabica,ibero coffee trading co (t) ltd,"Tanzania, United Republic Of",northern,300,60 kg,Tanzanian Coffee Board,"October 20th, 2015",Other,Washed / Wet,7.42,7.42,7.42,7.5,7.5,7.33,7.58,82.17,0.12,0,Green,1,1600.0,Alta (Arabica),Private Reserve IBE,1
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,6.92,7.58,7.42,7.33,7.83,7.5,7.58,82.17,0.0,0,Green,1,1.0,Baja (Arabica),Premium Batch IPA,1
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 9th, 2015",Caturra,Washed / Wet,7.42,7.42,7.17,7.75,7.25,7.67,7.5,82.17,0.12,0,Blue-Green,0,800.0,Baja (Arabica),Equinox DOI,1
Arabica,cadexsa,Honduras,marcala,275,1 kg,Instituto Hondureño del Café,"April 15th, 2015",Catuai,Washed / Wet,7.67,7.5,7.25,7.42,7.58,7.42,7.33,82.17,0.11,0,Green,2,1350.0,Media (Arabica),Legacy CAD,1
Arabica,essencecoffee,Guatemala,atitlan,250,69 kg,Blossom Valley International,"March 21st, 2015",Bourbon,Washed / Wet,7.42,7.42,7.5,7.5,7.42,7.5,7.42,82.17,0.09,0,Blue-Green,4,1500.0,Alta (Arabica),Limited Edition ESS,1
Arabica,bourbon specialty coffees,Brazil,cerrado,300,60 kg,Brazil Specialty Coffee Association,"January 15th, 2015",Mundo Novo,Natural / Dry,7.58,7.5,7.42,7.25,7.5,7.42,7.5,82.17,0.12,0,Green,1,1000.0,Media (Arabica),Heritage BOU,1
Arabica,tembo coffee company ltd,"Tanzania, United Republic Of","ilomba vilage, mbozi",10,60 kg,Africa Fine Coffee Association,"December 15th, 2014",Other,Washed / Wet,7.75,7.42,7.42,7.58,7.33,7.42,7.25,82.17,0.12,0,Green,1,1700.0,Alta (Arabica),Private Reserve TEM,1
Arabica,j.andrade,Mexico,veracruz,200,1 kg,AMECAFE,"July 15th, 2014",Other,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,7.33,82.17,0.12,0,Green,0,1100.0,Media (Arabica),Premium Batch J.A,1
Arabica,lusso lab,Mexico,"la concordia, chiapas",2,2 kg,Specialty Coffee Association,"April 10th, 2014",Other,Washed / Wet,7.5,7.5,7.33,7.42,7.5,7.42,7.5,82.17,0.1,1,Green,1,1400.0,Media (Arabica),Legacy LUS,1
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,yunlin 雲林縣石壁,60,60 kg,Blossom Valley International,"December 26th, 2013",Typica,Other,7.5,7.5,7.5,7.5,7.5,7.5,7.17,82.17,0.11,0,Green,0,1200.0,Media (Arabica),Legacy CQI,1
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",80,10 kg,Specialty Coffee Association,"May 29th, 2013",Typica,Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,7.58,82.17,0.0,0,Green,0,800.0,Baja (Arabica),Private Reserve LIN,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"March 20th, 2013",Caturra,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,7.5,82.17,0.0,0,Blue-Green,1,1750.0,Alta (Arabica),Private Reserve EXP,1
Arabica,saul m. hernandez ramirez,Mexico,san bartolo tutotepec,10,1 kg,AMECAFE,"September 27th, 2012",Typica,Washed / Wet,7.5,7.67,7.0,7.5,7.33,7.5,7.67,82.17,0.15,1,Green,9,1144.0,Media (Arabica),Origins SAU,1
Arabica,the coffee source inc.,Guatemala,oriente,250,1 kg,Specialty Coffee Association,"August 2nd, 2012",Caturra,Washed / Wet,7.25,7.75,7.0,7.75,8.17,7.75,7.17,82.17,0.12,0,Green,2,1350.0,Media (Arabica),Origins THE,1
Arabica,salvador caro carrion,Mexico,altotonga,200,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.5,7.58,7.25,7.5,7.5,7.33,7.5,82.17,0.12,0,Green,4,1000.0,Media (Arabica),Premium Batch SAL,1
Arabica,organizaciones de productores de cafe colimense,Mexico,colima,60,1 kg,AMECAFE,"July 2nd, 2012",Typica,Washed / Wet,7.0,7.67,7.5,7.5,7.42,7.5,7.58,82.17,0.1,0,Green,1,1200.0,Media (Arabica),Origins ORG,1
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 9th, 2011",Caturra,Washed / Wet,7.58,7.67,7.42,7.17,7.17,7.75,7.42,82.17,0.08,0,Green,0,1800.0,Premium (Arabica),Private Reserve EXP,1
Arabica,sanjava coffee,Indonesia,aceh gayo,2,1 kg,Specialty Coffee Association of Indonesia,"August 3rd, 2017",Bourbon,Washed / Wet,7.5,7.5,7.42,7.42,7.5,7.42,7.33,82.08,0.15,0,Blue-Green,3,1300.0,Media (Arabica),Golden Bean SAN,1
Arabica,raúl vargas,Colombia,huila,275,70 kg,Almacafé,"February 20th, 2017",Caturra,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,7.58,82.08,0.0,0,Green,6,1750.0,Alta (Arabica),Heritage RAÚ,1
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"August 16th, 2016",Bourbon,Natural / Dry,7.42,7.58,7.42,7.5,7.42,7.25,7.5,82.08,0.11,0,Green,3,894.0,Baja (Arabica),Premium Batch IPA,1
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.25,7.25,7.58,7.58,7.25,7.92,7.25,82.08,0.0,0,Green,1,1.0,Baja (Arabica),Premium Batch IPA,1
Arabica,"cafetalera internacional cafinter, s.a.",Costa Rica,tres rios,275,350 kg,Specialty Coffee Association of Costa Rica,"April 10th, 2015",Caturra,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,7.67,82.08,0.0,0,Blue-Green,0,1300.0,Media (Arabica),Mill CAF,1
Arabica,balam hinyula,"Tanzania, United Republic Of",kilimanjaro,300,2 kg,Tanzanian Coffee Board,"March 25th, 2015",Bourbon,Washed / Wet,7.42,7.33,7.42,7.42,7.5,7.58,7.42,82.08,0.12,0,Green,5,1500.0,Alta (Arabica),Ancestral BAL,1
Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",ngorogoro,1,60 kg,Africa Fine Coffee Association,"January 8th, 2015",Other,Washed / Wet,7.42,7.5,7.5,7.33,7.33,7.5,7.5,82.08,0.12,0,Green,3,1600.0,Alta (Arabica),Grand Cru NGO,1
