PC1 (Intensidad/Calidad),PC2 (Balance/Matices),Cluster
-0.0040275450252697355,-0.6513016682004762,1
1.047336258194387,-0.31551484609055286,1
0.7176089821901415,-1.0095874785797905,1
1.1395796918463812,-0.2864071585050749,1
0.9333359272862223,0.1780477171824215,1
1.0516131218968334,1.3294041202142095,1
1.0344674057623007,0.20043768214232796,1
1.0164052140255662,-0.011267193679785436,1
0.8043601109041133,0.872815809925719,1
0.822955047023252,-0.09878336287258868,1
0.8445656933276854,0.06258603920468016,1
0.6118957522440401,-0.01036103488028425,1
-2.0561325856255963,-1.790213849622165,2
0.7254406164405035,0.21177767141509657,1
0.8290359626091507,0.6981281072016267,1
0.9238536690881973,0.5722541369003146,1
0.8215262337164665,0.09182562404704715,1
0.6986094983628902,0.253901062221937,1
0.9246926652814125,-0.32166453860173416,1
1.6768201008178651,1.389039694683684,0
1.019121568425819,-0.5046417634144287,1
0.9358034932100979,-0.29622115711958724,1
0.9281950892553545,0.49616573411798376,1
0.8451408303178221,0.5689400236419829,1
0.8250061919720685,0.5153889340682297,1
0.9272622172496776,0.5421869345884478,1
1.0657020498057834,0.6394914839585839,1
0.6458717117906381,0.8839119145376572,1
1.542556681551444,1.4227302987383106,0
0.8059615432318087,-0.23827076459447402,1
0.7156848537763288,0.2968941026844595,1
0.6913191001706623,-0.5951418096297966,1
0.7976217183204899,0.44199310543771325,1
0.8238838828914512,-0.5394495103056973,1
1.0684415355875687,0.23425073129751567,1
0.8091803172754167,-0.2692158591944336,1
0.7227973164299639,-0.3509050021039396,1
0.8500781401271197,0.157633750412253,1
2.1487157402976824,0.6834660594646947,0
0.36685909394585525,0.4114787776008463,1
1.7661042643659588,0.23605222090173933,0
0.5380137671390776,0.5729168014930147,1
0.9833360252749489,0.5067425951636501,1
0.7355319108265879,-0.10613913159567989,1
1.3355815612816506,-0.29840096078479716,0
0.49699371715309504,-0.27531663002516127,1
0.7356970408454329,0.380150598357796,1
2.0601869018920502,-0.9234719510500407,0
0.9352622517360453,0.7090116417414901,1
0.6139361533988023,-0.9110408676695577,1
0.7217896321319733,0.5422333246975825,1
0.6069236390861992,-0.4538718468793859,1
0.6209016172847324,0.4359157597423354,1
0.6415819309117035,0.4900939146269277,1
0.23750836859099314,0.14993502372270584,1
0.7189840972070788,0.7080397936266918,1
0.9138880045359632,-0.4925735988211455,1
0.7065024782677032,0.41493487844307864,1
1.041634074045332,-1.173849627221409,1
0.5881801430516135,0.24910297618291957,1
0.642728924009485,0.3111694606503681,1
0.7155638189731741,-0.04164024974017832,1
0.5085922846017022,0.015600522446559103,1
2.294757063221887,1.0960842044202308,0
0.593451307752783,-0.4375423960279984,1
0.7211862184563971,-1.0388743321911305,1
0.8597736983896006,-0.29149821437698725,1
0.7135112575508628,-0.2875727881567755,1
0.7257794483666,0.5221234181519859,1
0.6209872238276425,-0.03570601204793119,1
0.8398758334679136,-0.003220470453322291,1
0.843945019411256,-0.6100414573803595,1
0.7218190482052093,-0.9336093770620438,1
0.412333983098183,0.22835085300756328,1
0.5121777757903397,0.5150214710391509,1
0.6299529389159488,0.13236891336268572,1
0.7275218980174566,-0.3814077415561482,1
0.5175929403503725,1.2040761499468209,1
0.7370544440580965,-0.2640889008948892,1
0.7283097632293982,-0.2558572908963668,1
0.5304076281500619,0.5110458445865127,1
0.5194795794727816,-0.5212885767453309,1
0.7416897699831905,1.3824883063984925,1
0.7278344343221047,0.038677596784233714,1
0.8363547843631787,-0.8960255484419402,1
2.7326315938077994,0.8263988175998683,0
0.7077086820597069,-0.4215028525296753,1
0.5084787194084084,-0.36132343119401333,1
0.4003769683039397,0.022170018163620853,1
0.4953442577450548,-1.3325936640882345,1
0.6080511532300906,-7.543131552650709e-05,1
0.5235677333073949,0.5768041706114265,1
0.7283097632293982,-0.2558572908963668,1
0.508376931434043,-0.10798977941463517,1
0.6371350632221982,1.1932098396053425,1
0.5983509465664631,0.09828623029796614,1
0.7223360387511629,-0.31569044228845916,1
0.4071355258451428,-0.5772604560190395,1
0.5052874565789488,-0.6620328910653096,1
0.5166246434798449,-0.18809445393926408,1
0.9853925138336728,0.5016408941820371,1
0.6077396444072303,-0.20369991868062995,1
0.7273758269736821,0.3361122362340095,1
0.6333466513697694,0.28140351157014254,1
0.7133425694460874,-0.28835313685730224,1
0.504944738729774,-1.012683754568731,1
1.538408536430031,0.9546908767987213,0
0.6234117074582572,0.1395505407511496,1
0.8366149192021449,0.19082574145551157,1
1.4348564870521963,-0.9256286154699338,0
2.6899774080893923,0.26472758864500284,0
0.6275003496784632,0.4616948993437577,1
1.040867181391847,0.9738668816618603,1
0.5070819376577359,0.3100670504839155,1
0.1346307920196553,0.811158524881097,1
1.175283198258279,-0.7202625600751464,1
0.6354991104667174,0.837370591841083,1
0.42142100033225377,-0.4946333477905064,1
0.592409847588037,-0.18276030348002947,1
0.5205842591620687,1.1874198139289691,1
0.5193758961023061,-0.5759971385567859,1
0.6215398085143983,0.05096005747099027,1
0.6283857254751853,-0.5611267945381192,1
1.5434081608020205,1.066547134326567,0
0.7234041466509019,0.7202664607385852,1
-0.2938261949934675,0.4421541579196342,1
0.48049446151778014,-0.4697195235465365,1
0.6173518922326252,0.13354805888241963,1
1.1520928581373828,0.0696881491699271,1
0.5229338760767952,0.2550783645070616,1
0.4103753491335964,0.1543011706037576,1
0.4325400320678997,0.031115568912843814,1
0.4340411963655539,0.48517699308169,1
0.31443046131202484,-0.5735121587585053,1
0.4125155022936734,-0.299479056908276,1
0.7095489525303846,-0.5991174360824347,1
0.6286479739372186,-0.6525667165768896,1
0.4235263814323008,-0.612472484263201,1
0.7408891295069027,-0.08420599569476954,1
0.42596322629631395,-0.5928058477294709,1
0.942030380081914,-1.7105262702209425,1
0.5034397164984101,-0.44602870629661545,1
1.431789501406052,0.502141803545428,0
0.6299768016856945,-0.4192033346984067,1
0.30313544385747065,-0.33334570995910834,1
0.5075372448019717,-0.530513707444163,1
-0.3947139188510964,-0.4468253545681445,1
0.3828038084627752,-0.4201616483157468,1
0.5321279816578451,0.9167848344271795,1
0.43433641800577405,-0.14097263682630154,1
0.31161125468736706,0.7191443894154284,1
0.41860284308062373,0.1656803151071176,1
0.925464001590473,-0.1461847599351605,1
0.3082155376166018,0.22060133311092925,1
0.528762689083986,0.2662048597529883,1
1.233126543001447,0.4804433902467636,1
0.5303262908485981,-0.022626303571233904,1
0.7066564862490451,0.21875952299849524,1
0.5461899961083332,-0.060276921504541496,1
0.5253978439966034,1.0146699321431054,1
0.38410759997063143,0.8692560637775316,1
2.2714330812529315,0.38844695230473025,0
0.29786427915630104,0.35329966225180964,1
0.6152346931764809,0.20564686032883933,1
2.467896046908296,1.0651628381013922,0
0.6556076478225445,1.7450126782920312,1
0.40716300029103997,-0.14650583285510463,1
1.2333602159992927,1.2666063493391613,1
0.31176423518692126,0.30650818299556654,1
0.12762808571409195,1.0042055252864384,1
0.29076075614635766,0.11632849120452415,1
0.28646746334912887,0.23388022545418038,1
0.40402581100003415,-0.191016012390137,1
0.493214264366447,-1.4942937816606394,1
