Species,Owner,Country.of.Origin,Region,Number.of.Bags,Bag.Weight,In.Country.Partner,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Color,Category.Two.Defects,altitude_mean_meters,categoria_altitud
Arabica,juan luis alvarado romero,Guatemala,antigua,250,69 kg,Asociacion Nacional Del Café,"February 18th, 2014",Caturra,Washed / Wet,7.67,7.75,7.5,7.83,7.58,7.5,7.58,83.42,0.1,0,Green,2,1500.0,Alta (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"July 16th, 2013",Bourbon,Washed / Wet,7.67,7.5,7.75,7.42,7.75,7.75,7.58,83.42,0.11,0,Green,0,399.48307200000005,Baja (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,13,100 lbs,Specialty Coffee Association,"January 24th, 2013",Hawaiian Kona,Natural / Dry,7.42,7.75,7.67,7.58,7.67,7.67,7.67,83.42,0.0,0,Green,2,157.93516800000003,Baja (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"June 26th, 2012",Caturra,Washed / Wet,7.5,7.75,7.58,7.5,7.67,7.75,7.67,83.42,0.11,0,Green,2,1450.0,Media (Arabica)
Arabica,federacion nacional de cafeteros,Colombia,huila,250,70 kg,Almacafé,"February 1st, 2011",Caturra,Washed / Wet,7.58,7.58,7.58,7.67,7.75,7.67,7.58,83.42,0.1,1,Green,3,1750.0,Alta (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,12,60 kg,Specialty Coffee Association,"December 27th, 2010",Hawaiian Kona,Natural / Dry,7.5,7.92,7.42,7.67,7.83,7.58,7.5,83.42,0.01,0,Blue-Green,0,157.93516800000003,Baja (Arabica)
Arabica,doi tung development project,Thailand,Other,4,1 lbs,Specialty Coffee Association,"April 13th, 2010",Peaberry,Washed / Wet,7.58,7.25,7.5,7.92,7.92,7.42,7.83,83.42,0.11,0,Blue-Green,0,800.0,Baja (Arabica)
Arabica,grounds for health admin,Mexico,nayarit,6,6,Specialty Coffee Association,"May 26th, 2010",Typica,Washed / Wet,7.25,7.88,7.38,7.63,7.5,8.75,8.0,83.38,0.09,2,Green,4,1050.0,Media (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"November 8th, 2016",Caturra,Washed / Wet,7.75,7.5,7.75,7.58,7.58,7.58,7.58,83.33,0.0,0,Green,0,1650.0,Alta (Arabica)
Arabica,racafe & cia s.c.a,Colombia,guayata,130,70 kg,Almacafé,"June 15th, 2016",Caturra,Washed / Wet,7.67,7.58,7.58,7.42,7.67,7.75,7.67,83.33,0.0,0,Blue-Green,0,1750.0,Alta (Arabica)
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"May 5th, 2016",Caturra,Washed / Wet,7.83,7.58,7.58,7.58,7.5,7.58,7.67,83.33,0.0,1,Green,2,1750.0,Alta (Arabica)
Arabica,ipanema coffees,Brazil,south of minas,10,2 kg,Specialty Coffee Association,"October 12th, 2015",Catuai,Semi-Washed / Semi-Pulped,7.5,7.83,7.33,7.58,7.58,7.92,7.58,83.33,0.1,1,Green,5,1227.0,Media (Arabica)
Arabica,andreas kussmaul,Mexico,chiapas,275,1 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,"July 14th, 2015",Caturra,Washed / Wet,7.75,7.75,7.5,7.67,7.5,7.58,7.58,83.33,0.12,0,Green,2,1200.0,Media (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,santander,275,70 kg,Almacafé,"April 8th, 2015",Caturra,Washed / Wet,7.67,7.75,7.42,7.83,7.83,7.42,7.42,83.33,0.11,0,Green,1,1650.0,Alta (Arabica)
Arabica,afca,"Tanzania, United Republic Of",arusha,10,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Semi-Washed / Semi-Pulped,7.75,7.58,7.67,7.58,7.58,7.58,7.58,83.33,0.12,0,Green,6,1700.0,Alta (Arabica)
Arabica,j.andrade,Mexico,veracruz,200,1 kg,AMECAFE,"July 15th, 2014",Other,Washed / Wet,7.67,7.67,7.58,7.67,7.5,7.58,7.67,83.33,0.12,0,Green,0,1100.0,Media (Arabica)
Arabica,the coffee source inc.,Costa Rica,san ramon,250,3 lbs,Specialty Coffee Association,"April 7th, 2014",Caturra,Washed / Wet,7.67,7.67,7.42,7.67,7.67,7.67,7.58,83.33,0.12,0,Green,3,1300.0,Media (Arabica)
Arabica,eileen koyanagi,United States (Hawaii),kona,12,100 lbs,Specialty Coffee Association,"February 25th, 2014",Hawaiian Kona,Natural / Dry,7.83,7.58,7.83,7.67,7.92,8.0,7.83,83.33,0.11,0,Blue-Green,1,157.93516800000003,Baja (Arabica)
Arabica,eric thormaehlen,Costa Rica,central valley,250,1 kg,Specialty Coffee Association of Costa Rica,"February 14th, 2014",Catuai,Washed / Wet,7.5,7.67,7.67,7.5,7.83,7.17,8.0,83.33,0.11,0,Green,3,1200.0,Media (Arabica)
Arabica,dane loraas,Peru,Other,280,5 lbs,Specialty Coffee Association,"January 21st, 2014",Caturra,Washed / Wet,7.83,7.75,7.58,7.83,7.92,7.58,7.5,83.33,0.12,0,Green,5,1300.0,Media (Arabica)
Arabica,itiah coffee llc,Haiti,"thiotte, haiti",2,4 lbs,Specialty Coffee Association,"October 3rd, 2013",Typica,Washed / Wet,7.58,7.5,7.67,7.5,7.83,7.42,7.83,83.33,0.11,0,Green,4,390.19276800000006,Baja (Arabica)
Arabica,carcafe ltda ci,Colombia,pitalito,250,70 kg,Almacafé,"April 26th, 2013",Caturra,Natural / Dry,7.67,7.67,7.5,7.67,7.92,7.42,7.5,83.33,0.11,0,Green,1,1000.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"February 26th, 2013",Bourbon,Washed / Wet,7.83,7.67,7.17,7.67,7.67,7.67,7.67,83.33,0.11,0,Green,3,399.48307200000005,Baja (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,7,100 lbs,Specialty Coffee Association,"January 24th, 2013",Hawaiian Kona,Natural / Dry,7.92,7.5,7.58,7.83,7.67,7.67,7.83,83.33,0.1,0,Blue-Green,4,157.93516800000003,Baja (Arabica)
Arabica,steven kil,Burundi,kayanza,220,60 kg,Specialty Coffee Association,"August 29th, 2012",Bourbon,Washed / Wet,7.75,7.67,7.33,7.5,7.5,7.75,7.83,83.33,0.0,0,Green,5,1880.0,Premium (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"May 30th, 2012",Caturra,Washed / Wet,7.5,7.67,7.67,7.58,7.67,7.58,7.67,83.33,0.0,0,Green,1,1750.0,Alta (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,27,100 lbs,Specialty Coffee Association,"September 20th, 2011",Hawaiian Kona,Natural / Dry,8.08,7.83,7.83,7.75,7.67,7.58,7.92,83.33,0.01,0,Blue-Green,0,157.93516800000003,Baja (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),Other,25,100 lbs,Specialty Coffee Association,"February 24th, 2011",Hawaiian Kona,Natural / Dry,7.58,7.67,7.58,7.5,7.83,7.67,7.5,83.33,0.0,0,Blue-Green,0,157.93516800000003,Baja (Arabica)
Arabica,cafe de don balbino s.c. de r.l. de c.v.,Mexico,sierra madre occidental,50,50 kg,Centro Agroecológico del Café A.C.,"March 7th, 2017",Typica,Washed / Wet,7.67,7.83,7.42,7.83,7.33,7.5,7.67,83.25,0.11,0,Blue-Green,0,1600.0,Alta (Arabica)
Arabica,troy quimby,Costa Rica,tarrazu,29,46 kg,Specialty Coffee Association,"January 30th, 2017",Catuai,Pulped Natural / Honey,7.5,7.5,7.83,7.5,7.67,7.67,7.58,83.25,0.11,0,Green,0,1900.0,Premium (Arabica)
Arabica,rodrigo soto,Costa Rica,tarrazu,275,69 kg,Specialty Coffee Association of Costa Rica,"September 20th, 2016",Caturra,Washed / Wet,7.83,7.5,7.42,7.67,7.5,7.67,7.67,83.25,0.11,0,Green,0,1300.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,nuevo oriente,275,0 kg,Asociacion Nacional Del Café,"August 12th, 2016",Pacas,Washed / Wet,7.5,7.58,7.42,7.83,7.67,7.58,7.67,83.25,0.11,0,Green,7,2100.0,Premium (Arabica)
Arabica,kawacom uganda ltd,Uganda,"sipi, mt elgon",150,9000 kg,Uganda Coffee Development Authority,"May 19th, 2016",SL14,Washed / Wet,7.5,7.67,7.67,7.42,7.67,7.67,7.67,83.25,0.12,0,Green,1,1675.0,Alta (Arabica)
Arabica,bourbon specialty coffees,Brazil,campos altos - cerrado,300,60 kg,Brazil Specialty Coffee Association,"January 12th, 2016",Bourbon,Natural / Dry,7.58,7.67,7.42,7.5,7.67,7.42,8.0,83.25,0.12,0,Green,4,1000.0,Media (Arabica)
Arabica,carcafe ltda ci,Colombia,huila,304,35 kg,Almacafé,"November 27th, 2015",Caturra,Natural / Dry,7.58,7.67,7.67,7.17,7.75,7.83,7.58,83.25,0.0,0,Green,2,442.0,Baja (Arabica)
Arabica,productos y servicios chilindron s.a. de c.v.,Mexico,cuarenteño,11,2 kg,Asociación Mexicana De Cafés y Cafeterías De Especialidad A.C.,"July 14th, 2015",Typica,Natural / Dry,7.83,7.75,7.5,7.58,7.58,7.58,7.42,83.25,0.12,0,Blue-Green,2,1261.0,Media (Arabica)
Arabica,"lin, che-hao krude 林哲豪",Taiwan,natou county,10,15 kg,Specialty Coffee Association,"June 18th, 2015",Bourbon,Washed / Wet,7.67,7.5,7.5,7.5,7.67,7.83,7.58,83.25,0.1,0,Blue-Green,0,1000.0,Media (Arabica)
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,南投國姓,10,60 kg,Blossom Valley International,"November 23rd, 2014",Typica,Washed / Wet,7.92,7.83,7.75,7.58,7.5,7.33,7.33,83.25,0.1,0,Green,0,800.0,Baja (Arabica)
Arabica,compañia colombiana agroindustrial s.a,Colombia,eje cafetero,250,70 kg,Almacafé,"June 24th, 2014",Caturra,Natural / Dry,7.58,7.58,7.5,7.58,7.58,7.75,7.67,83.25,0.0,0,Green,0,1483.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,antigua,26,69 kg,Asociacion Nacional Del Café,"March 7th, 2014",Caturra,Washed / Wet,7.5,7.67,7.58,7.67,7.67,7.5,7.67,83.25,0.1,0,Green,1,1500.0,Alta (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,275,70 kg,Almacafé,"August 2nd, 2013",Caturra,Washed / Wet,7.83,7.5,7.67,7.33,7.67,7.67,7.58,83.25,0.11,0,Green,1,1750.0,Alta (Arabica)
Arabica,calixto guillen vazquez,Mexico,chiapas,200,1 kg,AMECAFE,"March 29th, 2013",Bourbon,Washed / Wet,7.58,7.75,7.5,7.5,7.58,7.58,7.75,83.25,0.12,0,Green,6,1300.0,Media (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,11,100 lbs,Specialty Coffee Association,"March 21st, 2013",Hawaiian Kona,Natural / Dry,7.58,7.75,7.83,8.0,8.08,7.67,7.67,83.25,0.11,0,Blue-Green,4,157.93516800000003,Baja (Arabica)
Arabica,ernesto rodriguez luna,Mexico,veracruz,10,1 kg,AMECAFE,"August 1st, 2012",Mundo Novo,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.58,7.67,83.25,0.13,0,Green,7,1250.0,Media (Arabica)
Arabica,modesto landeros flores,Mexico,fortín de las flores,54,1 kg,AMECAFE,"July 11th, 2012",Caturra,Washed / Wet,7.75,7.75,7.42,7.92,7.33,7.5,7.58,83.25,0.12,0,Blue-Green,0,1000.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,250,1 kg,Asociacion Nacional Del Café,"July 9th, 2012",Bourbon,Washed / Wet,7.83,7.58,7.08,7.83,7.42,8.08,7.42,83.25,0.11,0,Green,9,399.48307200000005,Baja (Arabica)
Arabica,nucoffee,Brazil,grama valley,30,60 kg,NUCOFFEE,"February 23rd, 2012",Yellow Bourbon,Semi-Washed / Semi-Pulped,7.75,7.67,7.5,7.58,7.58,7.58,7.58,83.25,0.11,0,Blue-Green,1,1200.0,Media (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"February 22nd, 2012",Caturra,Washed / Wet,7.67,7.58,7.58,7.42,7.83,7.58,7.58,83.25,0.12,0,Green,1,175.0,Baja (Arabica)
Arabica,racafe & cia s.c.a,Colombia,la plata,175,70 kg,Almacafé,"February 9th, 2012",Caturra,Washed / Wet,7.67,7.67,7.5,7.5,7.58,7.67,7.67,83.25,0.11,0,Green,0,1775.0,Alta (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"June 14th, 2011",Caturra,Washed / Wet,7.92,7.75,7.25,7.42,7.83,7.58,7.5,83.25,0.08,0,Green,0,1700.0,Alta (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,cauca,250,70 kg,Almacafé,"February 22nd, 2011",Caturra,Washed / Wet,8.0,7.67,7.67,7.25,7.67,7.5,7.5,83.25,0.13,0,Green,1,1880.0,Premium (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,cundinamarca,250,70 kg,Almacafé,"January 17th, 2011",Caturra,Washed / Wet,7.92,7.75,7.5,7.42,7.42,7.67,7.58,83.25,0.04,0,Green,1,1800.0,Premium (Arabica)
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"October 20th, 2017",Bourbon,Natural / Dry,7.67,7.42,7.5,7.58,7.67,7.58,7.75,83.17,0.11,0,Green,4,890.0,Baja (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,275,69 kg,Asociacion Nacional Del Café,"August 24th, 2017",Bourbon,Washed / Wet,7.58,7.58,7.33,7.67,7.75,7.58,7.67,83.17,0.1,0,Green,1,1901.0,Premium (Arabica)
Arabica,taylor winch (t) ltd,"Tanzania, United Republic Of",moshi,320,60 kg,Tanzanian Coffee Board,"June 20th, 2017",Bourbon,Washed / Wet,7.67,7.58,7.42,7.67,7.67,7.58,7.58,83.17,0.12,0,Green,3,168.0,Baja (Arabica)
Arabica,andrea bernal,Peru,Other,200,13800 kg,Central De Organizaciones Productoras De Café y Cacao Del Perú - Central Café & Cacao,"June 16th, 2017",Caturra,Washed / Wet,7.92,7.5,7.5,7.58,7.67,7.5,7.5,83.17,0.11,0,Green,0,1300.0,Media (Arabica)
Arabica,"sunvirtue co., ltd.",Vietnam,dala,1,2 kg,Specialty Coffee Association,"May 8th, 2017",Catimor,Natural / Dry,7.58,7.42,7.08,7.33,7.58,8.58,7.58,83.17,0.07,0,Green,0,1550.0,Alta (Arabica)
Arabica,juan luis alvarado romero,Guatemala,antigua,250,1500 kg,Asociacion Nacional Del Café,"May 23rd, 2016",Caturra,Washed / Wet,7.67,7.75,7.42,7.75,7.58,7.5,7.5,83.17,0.11,2,Green,3,1500.0,Alta (Arabica)
Arabica,cadexsa,Honduras,marcala,275,69 kg,Instituto Hondureño del Café,"May 2nd, 2016",Catuai,Washed / Wet,7.67,7.67,7.5,7.67,7.5,7.67,7.5,83.17,0.11,0,Blue-Green,1,1450.0,Media (Arabica)
Arabica,yunnan coffee exchange,China,yunnan,3,60 kg,Yunnan Coffee Exchange,"April 6th, 2016",Catimor,Washed / Wet,7.5,7.67,7.33,7.67,7.67,7.67,7.67,83.17,0.11,0,Green,0,1200.0,Media (Arabica)
Arabica,yunnan coffee exchange,China,dehong prefecture,3,60 kg,Yunnan Coffee Exchange,"April 5th, 2016",Catimor,Washed / Wet,7.67,7.67,7.5,7.67,7.42,7.58,7.67,83.17,0.1,0,Green,3,1600.0,Alta (Arabica)
Arabica,consejo salvadoreño del café,El Salvador,apaneca,275,69 kg,Salvadoran Coffee Council,"March 29th, 2016",Bourbon,Washed / Wet,7.5,7.5,7.33,7.67,8.0,7.67,7.5,83.17,0.0,0,Green,0,1350.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,antigua,150,69 kg,Asociacion Nacional Del Café,"October 29th, 2015",Bourbon,Washed / Wet,7.5,7.75,7.5,7.83,7.58,7.5,7.5,83.17,0.11,0,Green,1,1500.0,Alta (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,100,69 kg,Asociacion Nacional Del Café,"September 29th, 2015",Bourbon,Washed / Wet,7.92,7.67,7.42,7.75,7.5,7.5,7.42,83.17,0.12,0,Green,3,1650.0,Alta (Arabica)
Arabica,taylor winch (coffee) ltd.,Kenya,kenya,300,2 kg,Kenya Coffee Traders Association,"July 3rd, 2015",SL28,Washed / Wet,7.83,7.75,7.67,7.75,7.83,8.5,7.83,83.17,0.1,0,Blue-Green,1,250.5,Baja (Arabica)
Arabica,doi tung development project,Thailand,thailand,1,1 kg,Specialty Coffee Association,"June 9th, 2015",Caturra,Washed / Wet,7.67,7.58,7.58,7.75,7.42,7.67,7.5,83.17,0.12,0,Blue-Green,0,800.0,Baja (Arabica)
Arabica,tutunze kahawa ltd,"Tanzania, United Republic Of",mbinga,180,60 kg,Africa Fine Coffee Association,"December 12th, 2014",Other,Washed / Wet,7.58,7.67,7.67,7.58,7.42,7.58,7.67,83.17,0.13,0,Blue-Green,6,1653.0,Alta (Arabica)
Arabica,racafe & cia s.c.a,Colombia,huila,232,70 kg,Almacafé,"November 5th, 2014",Caturra,Washed / Wet,7.58,7.5,7.5,7.67,7.5,7.67,7.75,83.17,0.0,0,Green,4,1775.0,Alta (Arabica)
Arabica,kabum trading company,Uganda,eastern,84,60 kg,Uganda Coffee Development Authority,"October 28th, 2014",SL14,Washed / Wet,8.0,7.67,7.5,7.42,7.33,7.58,7.67,83.17,0.1,0,Blue-Green,0,1800.0,Premium (Arabica)
Arabica,cafe politico,Colombia,Other,1,4 lbs,Specialty Coffee Association,"August 25th, 2014",Caturra,Washed / Wet,7.58,7.75,7.5,7.58,7.58,7.58,7.58,83.17,0.11,10,Green,3,1750.0,Alta (Arabica)
Arabica,mayra yessenia torres,Honduras,san marcos,275,1 kg,Instituto Hondureño del Café,"April 12th, 2014",Catuai,Natural / Dry,7.5,7.5,7.5,7.67,7.67,7.67,7.67,83.17,0.1,0,Green,5,1450.0,Media (Arabica)
Arabica,Desconocido,Honduras,comayagua,275,1 kg,Instituto Hondureño del Café,"April 8th, 2014",Caturra,Natural / Dry,7.67,7.67,7.5,7.67,7.5,7.67,7.5,83.17,0.11,0,Green,3,1350.0,Media (Arabica)
Arabica,juan luis alvarado romero,Guatemala,san marcos,200,69 kg,Asociacion Nacional Del Café,"March 27th, 2014",Catuai,Washed / Wet,7.33,7.83,7.17,8.17,7.33,7.67,7.67,83.17,0.09,0,Green,1,464.51520000000005,Baja (Arabica)
Arabica,eileen koyanagi,United States (Hawaii),kona,6,100 lbs,Specialty Coffee Association,"February 7th, 2014",Hawaiian Kona,Natural / Dry,7.5,7.5,7.58,7.42,7.92,7.67,7.58,83.17,0.11,0,Blue-Green,0,157.93516800000003,Baja (Arabica)
Arabica,balam hinyula,"Tanzania, United Republic Of",kilimanjaro,300,1 kg,Tanzanian Coffee Board,"January 31st, 2014",Bourbon,Washed / Wet,7.58,7.5,7.58,7.75,7.58,7.58,7.58,83.17,0.12,0,Green,1,1800.0,Premium (Arabica)
Arabica,juan luis alvarado romero,Guatemala,oriente,250,69 kg,Asociacion Nacional Del Café,"April 26th, 2013",Bourbon,Washed / Wet,7.67,7.83,7.33,7.67,7.5,7.67,7.5,83.17,0.11,0,Green,2,399.48307200000005,Baja (Arabica)
Arabica,nestor mendez gomez,Mexico,chiapas,45,1 kg,AMECAFE,"March 29th, 2013",Typica,Washed / Wet,7.75,7.58,7.58,7.58,7.5,7.42,7.75,83.17,0.11,0,Green,2,1500.0,Alta (Arabica)
Arabica,saul m. hernandez ramirez,Mexico,"tlanchinol, hidalgo",10,1 kg,AMECAFE,"September 27th, 2012",Typica,Washed / Wet,7.75,7.67,7.58,7.5,7.42,7.58,7.67,83.17,0.12,3,Green,8,532.0,Baja (Arabica)
Arabica,saul m. hernandez ramirez,Mexico,san bartolo tutotepec,10,1 kg,AMECAFE,"September 27th, 2012",Pacamara,Washed / Wet,7.58,7.75,7.42,7.67,7.5,7.58,7.67,83.17,0.14,0,Green,10,1089.0,Media (Arabica)
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"August 31st, 2012",Caturra,Washed / Wet,7.67,7.5,7.5,7.5,7.58,8.17,7.25,83.17,0.11,1,Green,2,1775.0,Alta (Arabica)
Arabica,fernando mendoza aparicio,Mexico,san isidro,15,1 kg,AMECAFE,"July 11th, 2012",Typica,Washed / Wet,7.75,7.5,7.42,7.75,7.58,7.58,7.58,83.17,0.13,0,Green,5,700.0,Baja (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,huila,250,70 kg,Almacafé,"June 8th, 2012",Caturra,Washed / Wet,7.58,7.67,7.5,7.58,7.67,7.67,7.5,83.17,0.11,0,Blue-Green,0,1750.0,Alta (Arabica)
Arabica,alfredo bojalil,Mexico,la concordia,250,1 kg,AMECAFE,"June 6th, 2012",Typica,Washed / Wet,7.5,7.75,7.58,7.58,7.67,7.5,7.58,83.17,0.11,0,Green,5,1380.0,Media (Arabica)
Arabica,nucoffee,Brazil,south of minas,50,60 kg,NUCOFFEE,"March 19th, 2012",Mundo Novo,Natural / Dry,7.75,7.67,7.58,7.5,7.58,7.58,7.5,83.17,0.12,0,Green,1,1000.0,Media (Arabica)
Arabica,nucoffee,Brazil,mogiana,100,60 kg,NUCOFFEE,"February 17th, 2012",Mundo Novo,Natural / Dry,7.92,7.58,7.5,7.58,7.42,7.5,7.67,83.17,0.11,0,Green,4,950.0,Baja (Arabica)
Arabica,felipe isaza,Guatemala,oriente,250,2 kg,Specialty Coffee Association,"February 1st, 2012",Bourbon,Washed / Wet,7.75,7.5,7.67,7.5,7.92,8.0,7.5,83.17,0.0,0,Green,10,427.353984,Baja (Arabica)
Arabica,nucoffee,Brazil,south of minas,25,60 kg,NUCOFFEE,"December 3rd, 2011",Mundo Novo,Semi-Washed / Semi-Pulped,7.75,7.5,7.58,7.5,7.75,7.5,7.58,83.17,0.12,0,Blue-Green,3,1000.0,Media (Arabica)
Arabica,nucoffee,Brazil,south of minas,90,60 kg,NUCOFFEE,"October 28th, 2011",Bourbon,Natural / Dry,7.58,7.75,7.67,7.5,7.67,7.58,7.42,83.17,0.02,0,Green,2,900.0,Baja (Arabica)
Arabica,the coffee source inc.,El Salvador,santa ana,250,69 kg,Specialty Coffee Association,"August 23rd, 2011",Bourbon,Washed / Wet,7.42,7.83,8.17,8.08,7.17,7.58,7.58,83.17,0.14,0,Green,3,1200.0,Media (Arabica)
Arabica,ethiopia commodity exchange,Ethiopia,limu,300,6,Ethiopia Commodity Exchange,"June 16th, 2010",Other,Natural / Dry,7.75,8.0,7.67,8.08,7.83,7.92,7.92,83.17,0.01,0,Green,0,1850.0,Premium (Arabica)
Arabica,carcafe ltda ci,Colombia,cundinamarca,275,70 kg,Almacafé,"February 20th, 2017",Caturra,Washed / Wet,7.58,7.67,7.33,7.67,7.75,7.58,7.5,83.08,0.0,0,Green,4,1799.0,Alta (Arabica)
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"January 10th, 2017",Caturra,Washed / Wet,7.75,7.5,7.5,7.42,8.0,7.75,7.17,83.08,0.0,1,Green,5,1750.0,Alta (Arabica)
Arabica,ipanema coffees,Brazil,south of minas,320,60 kg,Brazil Specialty Coffee Association,"April 25th, 2016",Yellow Bourbon,Pulped Natural / Honey,7.58,7.58,7.58,7.5,7.67,7.58,7.58,83.08,0.11,0,Blue-Green,2,905.0,Baja (Arabica)
Arabica,ipanema coffees,Brazil,south of minas,320,2 kg,Brazil Specialty Coffee Association,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.33,7.67,7.67,7.33,7.75,7.42,7.92,83.08,0.0,0,Green,3,1.0,Baja (Arabica)
Arabica,"lin, che-hao krude 林哲豪",Taiwan,"dongshan dist., tainan city 臺南市東山區",20,60 kg,Specialty Coffee Association,"May 19th, 2015",Typica,Natural / Dry,7.83,7.92,7.5,7.83,7.67,7.25,7.75,83.08,0.0,0,Green,0,750.0,Baja (Arabica)
Arabica,bourbon specialty coffees,Brazil,chapadão de ferro (cerrado mineiro),300,60 kg,Brazil Specialty Coffee Association,"April 20th, 2015",Mundo Novo,Natural / Dry,7.42,7.67,7.58,7.5,7.75,7.67,7.5,83.08,0.11,0,Green,13,1000.0,Media (Arabica)
Arabica,ipanema coffees,Brazil,south of minas,300,2 kg,Specialty Coffee Association,"October 16th, 2014",Bourbon,Washed / Wet,7.58,7.83,7.67,7.42,7.42,7.5,7.67,83.08,0.0,0,Green,1,1200.0,Media (Arabica)
Arabica,eric thormaehlen,Costa Rica,central valley,250,1 kg,Specialty Coffee Association of Costa Rica,"July 15th, 2014",Catuai,Washed / Wet,7.83,7.33,7.5,7.67,7.58,7.67,7.5,83.08,0.1,0,Green,3,1300.0,Media (Arabica)
Arabica,eileen koyanagi,United States (Hawaii),kona,16,100 lbs,Specialty Coffee Association,"February 19th, 2014",Hawaiian Kona,Natural / Dry,7.33,7.75,7.58,7.33,7.83,7.67,7.58,83.08,0.12,0,Blue-Green,8,157.93516800000003,Baja (Arabica)
Arabica,cqi taiwan icp cqi台灣合作夥伴,Taiwan,chiayi alishan 嘉義縣阿里山鄉,50,30 kg,Blossom Valley International,"December 26th, 2013",Typica,Other,7.75,7.75,7.5,7.5,7.5,7.5,7.58,83.08,0.11,0,Green,0,1300.0,Media (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,6,100 lbs,Specialty Coffee Association,"March 8th, 2013",Hawaiian Kona,Natural / Dry,7.83,7.83,7.33,7.17,7.75,7.67,7.5,83.08,0.1,0,Blue-Green,0,157.93516800000003,Baja (Arabica)
Arabica,maria luisa del carmen rojas narvaez,Mexico,santa catarina juquila,10,1 kg,AMECAFE,"June 6th, 2012",Other,Washed / Wet,7.75,7.67,7.42,7.75,7.5,7.5,7.5,83.08,0.1,0,Green,1,1400.0,Media (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,7,100 lbs,Specialty Coffee Association,"April 6th, 2012",Hawaiian Kona,Natural / Dry,7.67,7.58,7.5,7.67,7.92,8.0,8.08,83.08,0.0,1,Blue-Green,4,157.93516800000003,Baja (Arabica)
Arabica,kona pacific farmers cooperative,United States (Hawaii),kona,6,100 lbs,Specialty Coffee Association,"February 23rd, 2012",Hawaiian Kona,Washed / Wet,7.33,7.58,7.58,7.92,7.67,7.58,7.42,83.08,0.12,0,Green,0,157.93516800000003,Baja (Arabica)
Arabica,racafe & cia s.c.a,Colombia,huila,275,70 kg,Almacafé,"July 29th, 2011",Caturra,Washed / Wet,7.33,7.33,7.33,7.58,7.25,8.08,8.17,83.08,0.01,0,Green,0,1775.0,Alta (Arabica)
Arabica,exportadora de cafe condor s.a,Colombia,cauca,250,70 kg,Almacafé,"February 22nd, 2011",Caturra,Washed / Wet,7.83,7.75,7.33,7.25,7.42,7.92,7.58,83.08,0.08,1,Green,3,1880.0,Premium (Arabica)
Arabica,specialty coffee association of indonesia,Indonesia,dolok sanggul,10,60 kg,Specialty Coffee Association of Indonesia,"November 29th, 2010",Other,Washed / Wet,7.67,7.58,7.5,7.58,7.67,7.58,7.5,83.08,0.0,0,Blue-Green,0,1350.0,Media (Arabica)
