DecisionTree,RandomForest,GradientBoosting,RandomForest_Optimized,GradientBoosting_Optimized
0.0,6.780798662833211e-07,0.0,6.268921501574156e-07,0.0
0.0,4.072230064965804e-07,0.0,3.981031587881497e-07,0.0
0.0,9.764557860677002e-05,0.0,0.0,0.0
0.0,2.6076997271036416e-08,0.0,0.0,0.0
1.5404787922307077e-06,3.7615242161410326e-07,0.0,0.0,0.0
0.0,6.595267892957659e-07,0.0,6.424966683834617e-07,0.0
0.0,1.0766079733154927e-06,0.0,0.0,0.0
0.0,9.327420015912396e-06,0.0,1.3353067191135427e-06,0.0
0.0,1.255103051353992e-07,0.0,6.181831069085112e-07,0.0
0.0,7.724545022298244e-06,0.0,2.708715184385933e-05,0.0
0.0,3.810081466030685e-05,0.0,6.20141277004977e-05,0.0
0.0,3.201224199557629e-07,0.0,1.904755841500855e-07,0.0
0.0,4.964871565723031e-06,0.0,2.04744190633236e-06,0.0
0.0,2.5243725154446048e-05,0.0,1.3935988185545874e-05,0.0
4.019829273164657e-06,2.4163729736383172e-06,0.0,1.9423965764936323e-06,0.0
0.0,7.737244627830104e-08,0.0,6.450448815816518e-08,0.0
0.0,6.9203292597207895e-06,0.0,5.1218158850914005e-06,0.0
0.0,1.1597353654623292e-06,0.0,1.976662496380282e-06,0.0
0.0,5.464368198679608e-09,0.0,0.0,0.0
0.0,3.492458049314349e-08,0.0,0.0,0.0
0.0,1.9876642097092493e-08,0.0,7.44843922407339e-07,0.0
0.0,8.043522734773518e-07,0.0,2.153990609176471e-06,0.0
0.0,2.7242969677292386e-06,0.0,2.0177024243379014e-06,0.0
0.0,1.733356540191351e-06,0.0,2.004617962926811e-06,0.0
0.0,4.4856779085679065e-08,0.0,0.0,0.0
0.0,4.02688640625077e-05,7.475216917586369e-05,8.617776720557549e-05,3.905292866433606e-05
0.0,2.75844948071719e-06,0.0,1.5940902107620918e-06,0.0
0.0,1.701186405411582e-07,0.0,0.0,0.0
1.709111085154352e-05,0.00013835234842535262,0.0,0.00018167908324614467,0.00011849071549201908
0.0,8.202343877176215e-08,0.0,0.0,0.0
0.0,0.00010514286446248286,0.0,7.26820768841751e-05,0.0
0.0,1.5192590513239528e-06,0.0,2.1031724434110165e-06,0.0
0.0,2.386504444952025e-06,0.0,1.9227648045992314e-05,0.0
0.0,3.1660571064379033e-07,0.0,2.0097402401905458e-07,0.0
2.00051452543971e-05,1.063111740424214e-05,0.0,6.535698039570852e-06,0.0
0.0,4.823490346922975e-05,0.0,3.4273870155911486e-05,0.0
0.0,7.72199444540991e-07,0.0,4.592057209418906e-07,0.0
0.0,7.140664883931356e-07,0.0,0.0,0.0
0.0,3.300500292521193e-05,0.0,7.734519920365665e-06,0.0
0.0,7.572555813816636e-07,0.0,0.0,0.0
0.0,4.6393153430134177e-07,0.0,6.788375439658834e-08,0.0
0.0,1.0059954949486699e-06,0.0,0.0,0.0
0.0,2.3504423145713157e-07,0.0,0.0,0.0
0.0,6.101695499744458e-06,8.339637382660804e-05,0.0,0.0
4.410116997600234e-05,0.0,0.0,8.080792901599284e-06,0.0
0.0,5.138942067163716e-07,0.0,1.2513840295420514e-07,0.0
0.0,7.11151708580567e-08,0.0,9.023130794420268e-07,0.0
0.0,0.00019031663946174465,0.0,6.399546180813213e-05,0.000509467828620696
0.0,2.4639061688778665e-07,0.0,4.774593401801381e-08,0.0
0.0,0.0,0.0,1.937722971016904e-06,0.0
1.975732414432064e-06,8.719366873565427e-07,0.0,3.210026265912139e-06,0.0
0.0,0.0008392563821474573,0.0010710800203389535,0.001191417337724093,0.001420450658994784
4.375324381264164e-07,1.067643881121184e-08,0.0,8.384343453095067e-09,0.0
0.0,1.197907828516029e-07,0.0,3.751151974493113e-07,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2.4228756403053304e-07,0.0,0.0,0.0
2.63430988624103e-06,1.5610270971819154e-07,0.0,0.0,0.0
0.0,1.9483948684739458e-07,0.0,2.3183474982011226e-08,0.0
0.0,7.059642649839644e-07,0.0,3.203263573345332e-06,0.0
0.0,7.436733086489201e-08,0.0,2.4940349285840835e-07,0.0
0.0,2.493010767000454e-08,0.0,0.0,0.0
0.0,1.1353874678417863e-06,0.0,3.996725863804678e-06,0.0
0.0,2.745036675360279e-06,0.0,0.0,0.0
0.0,4.489903623471214e-06,0.0,7.02381228342788e-06,0.0
0.0,3.1174399507157767e-07,0.0,0.0,0.0
0.0,3.3518977280789022e-06,0.0,4.0950476153697036e-07,0.0
0.0,4.078480936923486e-07,0.0,6.760871859663315e-07,0.0
7.383359886466075e-07,0.0007167818365541716,0.00010467471644403011,0.0010115401733037039,0.0
0.0,0.0003279177518565573,0.0,0.0002648550855214244,4.6391041765017655e-06
5.537519917336641e-07,4.713407604772085e-06,0.0,4.772465115413519e-06,0.0
5.833765858266112e-07,2.6550891373853474e-05,0.0,7.669080050688259e-06,0.0
0.0,4.9726375076896015e-08,0.0,2.7806010608702054e-06,0.0
0.0,5.294292385849264e-05,0.0,4.5262747776810716e-05,7.932387076388069e-06
0.0,9.008117205407318e-07,0.0,0.0,0.0
0.0,1.0512975553086306e-07,0.0,1.2638274516476607e-07,0.0
0.0,1.6200158572827436e-06,0.0,1.8424623093349184e-06,0.0
0.0,1.9284029569389654e-08,0.0,8.551437744591653e-07,0.0
0.0,9.498989366878935e-07,0.0,4.7313864044398485e-06,0.0
0.0,0.00014662679761632682,7.787165118327554e-05,0.00010807785059193222,0.00018379337490217017
0.0,1.7276789712475706e-06,0.0,3.1689951994289843e-07,0.0
0.0,6.215739930986235e-06,0.0,7.887321251530402e-06,0.0
0.0,1.3454452543206984e-06,0.0,1.0129538122920642e-06,0.0
0.0,3.477672211388145e-05,0.0,8.16245019969198e-06,0.0
0.0,1.017752702239881e-07,0.0,9.660042365830213e-08,0.0
0.0,4.334943540543519e-06,0.0,2.3695008958184336e-06,0.0
0.0,8.880251879133423e-05,0.0,5.804001388264412e-07,0.0
0.0,1.2790916871562493e-05,0.0,6.704550173595001e-05,3.649297820103088e-05
0.0,8.636416775042126e-05,0.0,6.27530022305565e-05,0.0
0.0,2.5460249780777974e-05,0.0,5.1001556413457804e-05,3.6304606062923057e-05
0.0,6.004352449474863e-07,0.0,0.0,0.0
0.0,1.8489297088071e-08,0.0,7.628576094526461e-07,0.0
0.0,3.150149538091123e-06,0.0,8.370369003950814e-07,0.0
0.0,1.1403994589577396e-08,0.0,4.1331677710427135e-07,0.0
0.0,2.743570639855415e-07,0.0,0.0,0.0
0.0,6.285629151325161e-06,0.0,2.3071956811981444e-07,0.0
0.0,1.3435488153251645e-08,0.0,0.0,0.0
0.0,4.152896144134309e-07,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.18740257584702e-07,0.0,4.428919229415842e-07,0.0
0.0,2.2651813631885604e-05,0.0,4.1581831228710456e-05,0.0
0.0,6.371499006158019e-07,0.0,0.0,0.0
0.0,3.96069409632488e-06,0.0,3.648197854553163e-06,0.0
0.0,0.00010605996240241534,0.0,0.0001612032537161077,0.0
0.0,1.789431084288926e-07,0.0,0.0,0.0
0.0,1.3407221995980153e-07,0.0,5.328505096514773e-08,0.0
0.0,6.163174533284105e-08,0.0,0.0,0.0
4.375324380020622e-07,8.17009636310249e-08,0.0,0.0,0.0
0.0,1.2906487301414849e-08,0.0,3.081142220765604e-08,0.0
0.0,5.4961835418245305e-09,0.0,0.0,0.0
0.0,7.282092106240329e-06,0.0,3.0241189304572837e-06,0.0
0.0,3.2810447874683825e-06,0.0,1.9856902785788305e-06,0.0
0.0,9.463525320237495e-09,0.0,0.0,0.0
0.0,1.5870364060256898e-07,0.0,1.9184300699184538e-06,0.0
0.0,2.32879141476006e-06,0.0,3.7264663597547196e-07,0.0
0.0,1.7012162120673964e-07,0.0,3.94927551100623e-07,0.0
0.0,2.7411259448734474e-17,0.0,0.0,0.0
5.833765839612983e-07,3.362390374955784e-07,0.0,9.827847769480695e-08,0.0
0.0,1.4666570391307528e-08,0.0,0.0,0.0
0.0,1.5883531223821354e-06,0.0,4.251870518776427e-07,0.0
0.0,0.0,0.0,6.001357526625506e-07,0.0
0.0,1.6678993765689974e-06,0.0,0.0,0.0
0.0,5.072859824823733e-06,0.0,5.328355449289924e-06,0.0
0.0,1.0472597894351838e-06,0.0,9.929200444227638e-07,0.0
0.0,4.604718898707196e-05,0.0,5.0993865086790646e-05,0.0
0.0,6.531117183439656e-06,0.0,2.0174590719211448e-07,0.0
0.0,3.617386278760054e-08,0.0,3.756165160561692e-07,0.0
0.0,2.013924521103267e-05,0.0,5.957492039262547e-05,0.0
0.0,1.0218293012265318e-07,0.0,0.0,0.0
0.0,1.959983829942156e-06,0.0,1.315017824650359e-07,0.0
0.0,1.5443283160519595e-07,0.0,1.1294293439977953e-06,0.0
2.7710387723550045e-06,0.0005500590442626822,9.288524556360282e-07,0.0005939024102766269,0.0006780453719549254
1.750129751510832e-06,2.2477105513239155e-06,0.0,1.4545207737411684e-07,0.0
0.0,5.218116866514214e-06,0.0,2.2894495361257676e-06,0.0
0.0,8.052867953441122e-07,0.0,4.245308256407567e-07,0.0
0.0,1.1532771336421823e-07,0.0,0.0,0.0
0.0,4.059928500934577e-17,0.0,0.0,0.0
4.974167926129479e-16,1.6274542500204896e-08,0.0,1.2726263741948278e-06,0.0
0.0,4.27807546103539e-06,0.0,3.2295665283104855e-06,0.0
0.0,1.1176228662507067e-05,0.0,2.2380468699056352e-05,0.0
0.0,4.459218579497721e-07,0.0,3.9247372034666715e-07,0.0
1.4180982990808705e-05,2.0527716975763816e-06,0.0,8.189456940460114e-07,0.0
0.0,1.066033439964625e-06,0.0,1.7906935496409688e-05,0.0
0.0,4.842531820260189e-06,0.0,4.38178769034355e-06,0.0
0.0,2.815640249754395e-08,0.0,5.7896438888059125e-08,0.0
0.0,5.262279772884961e-08,0.0,0.0,0.0
0.0,2.416269922074853e-07,0.0,0.0,0.0
0.0,4.8797514541204636e-08,0.0,6.969408745019219e-07,0.0
0.0,2.695454416975057e-07,0.0,0.0,0.0
0.0,3.7046359103575776e-07,0.0,0.0,0.0
1.2719953455105273e-05,3.6230398126775045e-07,0.0,8.417312760986303e-07,0.0
0.0,1.5132282519266141e-07,0.0,2.462750227953402e-07,0.0
0.0,7.272353675004166e-08,0.0,1.0355890370113981e-06,0.0
0.0046355130943841975,0.001743921199005174,0.002710308440778299,0.0018010208398716338,0.0030346792800017386
0.0,1.03308880001793e-08,0.0,0.0,0.0
0.0,0.00025969618699884,0.0,0.000308066554763942,0.0
0.0,1.7107706228295751e-06,0.0,8.31351500220171e-08,0.0
0.0,5.5471431323750806e-06,0.0,4.342885479746039e-06,0.0
0.0,3.1031232206100827e-07,0.0,0.0,0.0
4.37532437877708e-07,1.2237442677898298e-06,0.0,4.1171469602371937e-07,0.0
0.0,0.00017708781651834397,7.073470307511708e-05,4.515008516793938e-05,0.00021182608999848347
0.0,4.76306392855744e-07,0.0,4.249510485225936e-07,0.0
0.0,1.803098551585204e-07,0.0,0.0,0.0
0.0,9.310139473548888e-06,0.0,9.948767875964376e-07,0.0
0.0,1.6886062325024077e-07,0.0,1.4415506721324934e-06,0.0
0.0,0.00020807828616657966,0.0,0.00020729722761605294,0.0
0.0,2.0301170033105957e-05,0.0,1.58248767032668e-05,0.0
0.0,4.2376337953606494e-08,0.0,1.025540124578435e-08,0.0
0.0,8.828037574293278e-18,0.0,0.0,0.0
0.0,6.532820820582383e-08,0.0,1.7097515635587636e-08,0.0
0.0,3.7159853906249907e-06,0.0,1.6410241570019248e-05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,8.807058845147031e-06,0.0,4.736177561144605e-06,0.0
0.004678247583142419,0.0005723439341252971,0.0,0.0006162389958753415,0.0
0.0006682443492015288,0.00010722505760570535,0.0,0.00020231121225525384,0.0
0.0,4.4820544526738327e-07,0.0,0.0,0.0
0.0,0.000878855654298191,9.090864053371555e-05,0.0010589521233463591,9.484190795054038e-07
0.0,9.526848521955687e-07,0.0,0.0,0.0
0.0,6.676828510846416e-07,0.0,0.0,3.840390905806762e-05
0.0,1.1065122137920384e-08,0.0,0.0,0.0
0.0,3.8465512165857954e-07,0.0,0.0,0.0
0.0,3.562142421883992e-08,0.0,1.2710350279596882e-07,0.0
0.0,3.2924267518271413e-07,0.0,4.757448367330021e-07,0.0
7.849377511655565e-06,5.928928975677258e-05,0.0,5.589435304172273e-05,0.0
0.0,1.784613721991268e-05,0.0,2.749217631761185e-05,0.0
0.0,1.0639905992784495e-07,0.0,2.193076611876345e-07,0.0
0.0003974436476844012,8.126236896680403e-05,0.0001748075066509108,7.724254082428433e-05,0.00012193122011966757
0.0,7.047638080094851e-06,0.0,6.713177093488409e-06,0.0
0.0,3.77768408539592e-07,0.0,5.058283414658544e-05,0.0
0.0,1.0374890417951748e-07,0.0,1.3853815444528461e-06,0.0
0.0,1.3632318087127015e-08,0.0,0.0,0.0
0.0,1.8382311667185097e-06,0.0,1.5165085318899806e-06,0.0
0.0,4.390608959851873e-07,0.0,1.5115962909608285e-07,0.0
0.0,4.3543257017600595e-05,6.990237586177926e-05,4.3212880604034326e-05,7.054566500957234e-05
0.0,1.3939963428595933e-05,0.0,3.354666518398833e-05,0.0
0.0,1.3386766906178217e-06,0.0,7.163545449803578e-08,0.0
0.0,4.32789813501079e-05,0.0,1.1703778032643616e-05,0.0
0.0,2.5712630348696693e-07,0.0,0.0,0.0
0.0,9.063334380112574e-07,0.0,4.132820875153001e-07,0.0
0.0,2.701657491955813e-07,0.0,7.589936531316382e-07,0.0
0.0,1.6031633551324064e-06,0.0,5.065997676244547e-07,0.0
0.0,0.0,0.0,7.039444155659087e-08,0.0
0.0,6.9651122239550055e-06,0.0,1.3117441688204605e-05,0.0
0.0,4.1531779240380874e-17,0.0,0.0,0.0
0.0,2.4018882922758688e-05,0.0,2.1713384955953338e-05,5.214316935288107e-07
0.0,0.0,0.0,4.0423365754948294e-08,0.0
0.0,3.858935532418991e-07,0.0,0.0,0.0
0.0,2.4019501921770624e-07,0.0,2.9673781736189277e-08,0.0
0.0,2.9849791065586576e-06,0.0,8.750241778236711e-07,0.0
0.0,4.130341731261595e-06,0.0,1.1656455495991389e-06,0.0
0.0,3.632800059000118e-05,0.0,2.9107666996323317e-05,0.0
0.0,3.608607322412582e-06,0.0,1.0228251114698866e-06,0.0
0.0,2.283015874347269e-06,0.0,0.0,0.0
1.7803240473280156e-05,0.00013095004778848447,0.0,9.557579067133498e-05,0.0
0.0,6.050930679351984e-07,0.0,7.096020259489344e-07,0.0
0.0,1.953671520288496e-06,0.0,1.6089286061490826e-06,0.0
0.0,1.5863143758539512e-07,0.0,0.0,0.0
0.0,9.7626778762282e-07,0.0,2.0981123537669702e-05,0.0
0.0,7.990320080433638e-08,0.0,0.0,0.0
0.0,8.144992606576243e-08,0.0,7.569496986079331e-07,0.0
0.0,3.906621918487623e-06,0.0,1.6073050376302999e-06,0.0
0.0,9.239011070649679e-06,0.0,2.1970459425341142e-05,0.0
0.0,1.8974389268835784e-06,0.0,1.4367696170893691e-06,0.0
0.0,9.24827489880614e-05,0.0,8.913762828166946e-05,0.0
0.0,1.7390563193271888e-06,0.0,0.0,0.0
0.0,4.598320751421318e-07,0.0,2.324594952352933e-07,0.0
0.0,8.21613182781813e-05,0.0,0.00012606462102580804,0.0
0.0,1.4998234009662136e-08,0.0,2.0779351566731376e-07,0.0
0.0,0.00016646722048655128,0.00025322954604308526,4.184908421730191e-05,0.0
0.0,3.431635029026937e-06,0.0,3.851933597450755e-07,0.0
0.0,1.021228304699149e-05,0.0,4.881149263341368e-05,0.0
0.0,0.0,0.0,5.54502636809307e-08,0.0
0.0,1.023494752727097e-06,0.0,1.8790241801499542e-08,0.0
5.537519922310808e-07,1.3960007826854443e-05,0.0,1.976147378364599e-05,0.0
0.0,0.0,0.0,7.171763427718209e-07,0.0
0.0,6.800067728500736e-09,0.0,1.4596559805101152e-06,0.0
0.0,4.917317144763798e-07,0.0,0.0,0.0
0.0,6.895712294846251e-05,7.045369229729996e-05,5.529685951119741e-05,0.0
0.0,3.3293434809561645e-06,0.0,6.235482764276066e-06,0.0
0.0,0.0,0.0,0.0,0.0
0.0,8.947551332658351e-07,0.0,7.556638039574101e-07,0.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0,1.0849622879926416e-06,0.0,2.722715833413116e-07,0.0
0.0,1.4121304366836406e-07,0.0,0.0,0.0
0.0,1.290375274645354e-07,0.0,2.4808553490747413e-06,0.0
0.0,1.1251443588812688e-07,0.0,0.0,0.0
0.0,5.788591083521996e-06,0.0,1.043444441546817e-05,0.0
0.0,1.5374758901279957e-07,0.0,0.0,0.0
0.0,2.673461791547685e-08,0.0,0.0,0.0
0.0,1.885227330853058e-05,0.0,1.133761005287325e-05,0.0
0.0,2.0713344185428618e-05,0.0,7.078650350339666e-06,0.0
2.0043640946079774e-05,0.0005619880002281008,5.699623649415719e-07,0.00037588806245615717,7.453116803657988e-05
0.0,2.190907469374484e-08,0.0,0.0,0.0
0.0,1.2562906547818217e-05,0.0,4.384517104651755e-06,0.0
1.9709469048195467e-05,3.819028275244757e-05,0.0,2.7803051271769038e-05,0.0
0.0,2.6951469111524505e-06,0.0,0.0,0.0
0.002749078432774098,0.002304594229935003,0.005892662280082481,0.002574390155593866,0.006289096678530723
0.0,2.8617618208148883e-06,0.0,3.657203324254679e-07,0.0
0.0,7.799745118580913e-08,0.0,9.945493317662893e-08,0.0
0.0,4.638144442572962e-06,0.0,4.047556978309183e-06,0.0
0.0,2.6387166569572486e-08,0.0,0.0,0.0
0.0,9.403584967062819e-07,0.0,0.0,0.0
0.0,1.795011888533893e-07,0.0,8.928872051507756e-07,0.0
0.0,8.7308990395782e-08,0.0,8.485562782516451e-08,0.0
0.0,1.1612974323900712e-06,0.0,1.6026759943396118e-06,0.0
0.0,3.796067138437686e-09,0.0,0.0,0.0
0.0,9.191740199512285e-07,0.0,4.988845752242781e-06,0.0
0.0,1.3316039096073695e-07,0.0,8.074283706710673e-08,0.0
9.966710643710841e-05,0.00038650486754213977,7.080465085909135e-05,0.0003863859292317662,6.24174538675964e-05
0.0,1.0381643666670944e-05,0.0,0.0,0.0
0.0,8.568085545693415e-05,0.0,3.4796025819067742e-06,0.0
0.0,4.140404466347115e-06,0.0,4.20080473520637e-06,0.0
0.0,1.6485373622038159e-07,0.0,0.0,0.0
0.0,9.140801296401206e-07,0.0,5.70164861414747e-07,0.0
0.0,5.846865088323511e-09,0.0,1.2039834200356282e-08,0.0
0.0,2.5227145175484653e-06,0.0,7.378848848401021e-06,0.0
4.37532437877708e-07,1.4030537343667848e-05,0.0,4.62531796029529e-06,0.0
0.0,0.0,0.0,0.0,0.0
0.0,3.2461643859063e-08,0.0,0.0,0.0
4.3753243775335383e-07,1.603768610788374e-07,0.0,2.3731360050279612e-07,0.0
0.0,5.9273727806866315e-08,0.0,0.0,0.0
0.0,3.370858629759448e-07,0.0,7.064335741904672e-07,0.0
0.0,4.546260288753385e-05,0.0,3.9810405172355526e-05,0.0
4.823795127312608e-05,0.00014701289963311005,4.793987066946965e-05,0.00029044771978965203,2.5554238904683264e-05
0.0,0.00010183292475582641,0.0,0.00011699850145390205,5.97822307781651e-05
0.0,1.7125643478431542e-07,0.0,0.0,0.0
0.0,0.00014939271374862686,0.0,0.0001398080328514518,0.0
0.0006177000920510313,0.00022969820618767,0.0,0.00024034037152125914,0.0002585976212923005
0.0,4.986777681057595e-08,0.0,0.0,0.0
7.461251889194217e-16,0.00027350134548890284,4.59673839387008e-05,0.00020657358754714694,2.392879949563097e-05
0.0,6.26951932316299e-07,0.0,6.976051745872083e-07,0.0
0.0,0.0,0.0,0.0,0.0
0.010082097034403985,0.0009604186006259231,6.767658831917407e-05,0.0008914550549160821,4.989030212862374e-07
0.0004047648563941694,3.621710309184241e-05,0.0,4.960471932693558e-05,1.3561108012210732e-07
0.0,1.4538328001375475e-08,0.0,2.1316789559525599e-07,0.0
0.0,3.510716797602533e-07,0.0,3.461036644586266e-08,0.0
0.0,0.0,0.0,5.335932440139511e-07,0.0
0.0,4.91052606058567e-07,0.0,3.1329560220326976e-07,0.0
1.5284010732497313e-05,0.0006738847023188562,0.00033987818692565144,0.0006322678866349957,0.00043778210533870196
4.375324380020622e-07,2.1579052835658745e-05,0.0,1.4903615019710242e-05,0.0
6.684037209076757e-05,6.837955510888672e-05,0.00012759342742014226,5.0840625400994116e-05,0.0
7.595289665401885e-06,0.00017903368554991322,0.0,0.00012076261787076945,0.0
0.0,1.4090590471523333e-06,0.0,2.6341906954242114e-06,0.0
0.0,3.4325259005845375e-06,0.0,4.42562283024966e-07,0.0
0.0,2.9385984060736137e-05,0.0,1.6676756908398023e-05,0.0
1.2059487818623492e-05,0.00011059187000048574,0.0,9.057731868465389e-05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,2.2292540925686334e-06,0.0,2.3852871240890004e-06,0.0
0.0,2.8428618105422803e-06,0.0,0.0,0.0
0.0004970369908696657,7.33910785829528e-05,0.0,9.700711030825822e-05,0.0
3.9962435399238766e-05,0.0012653005630201728,0.0,0.001272259299007673,0.0
5.853135763224523e-06,1.3812094984429936e-05,0.0,2.871967492468333e-06,0.0
0.0003247106029498755,2.8784265122203186e-06,8.130588831134379e-05,2.9276265071887375e-07,3.8963183596299154e-05
5.011113700786362e-06,9.13568070499331e-06,0.0,3.114378090094929e-06,0.0
3.2664531064137935e-05,5.8538714298707325e-06,0.0,6.016129375419973e-06,0.0
0.0,4.800363182271958e-07,0.0,0.0,0.0
0.00047198102672850006,0.0013276111434494657,0.0014444387866533576,0.0012434117391652993,0.0015907403720978538
0.00015050695638211002,2.465235869794015e-05,0.0,2.5523164626081585e-05,0.0
0.0,5.085613569558301e-06,0.0,1.2016174646119208e-06,0.0
0.0,9.175906042678856e-06,0.0,1.0058306861056987e-05,0.0
0.0,7.266150655846492e-08,0.0,5.775791929883445e-07,0.0
0.0,9.569685714898996e-08,0.0,0.0,0.0
0.0,6.91134713684361e-05,0.0,5.0616349064764274e-05,0.0
1.5587776741245435e-05,6.95131514189986e-07,0.0,1.0740981974666636e-06,0.0
0.0,0.0,0.0,9.35039526101373e-08,0.0
0.0,3.020163956549775e-08,0.0,0.0,0.0
0.0,1.3121909239421542e-06,0.0,2.7292518456221256e-07,0.0
0.0,2.3209420039362992e-08,0.0,5.547931924174763e-07,0.0
0.0,7.76408590438924e-07,0.0,7.73281309204625e-07,0.0
0.0,0.0,0.0,5.248144198589691e-07,0.0
0.00014338667210548722,4.494698437221254e-06,0.0,4.830941002318364e-06,0.0
0.0,8.227488042171815e-08,0.0,0.0,0.0
0.0,3.5512145968011475e-07,0.0,1.2594625865965655e-06,0.0
0.0,1.4173771569483613e-06,0.0,1.1796617773979654e-06,0.0
0.0,6.350137186562519e-06,0.0,5.884469141661694e-06,0.0
1.8036199019047863e-05,4.2303210432974265e-06,0.0,5.356830088368462e-07,0.0
0.0,2.023773096008353e-07,0.0,1.2835620636563683e-07,0.0
0.0,5.657828844994891e-07,0.0,9.917350743432378e-07,0.0
0.0,1.7917525130161226e-06,0.0,4.969169222252939e-07,0.0
0.0,1.764930050971133e-06,0.0,2.7452296457060963e-06,0.0
0.00030521479782129795,9.812017471076036e-05,0.0,8.040546041018056e-05,3.497309878425793e-05
0.0,7.592035755794838e-05,7.017519257978819e-05,0.00010920460439954447,0.0
0.0,2.404370210250595e-07,0.0,0.0,0.0
0.0,4.812797027200048e-07,0.0,5.297161265803073e-07,0.0
0.0,1.3616887575324868e-06,0.0,0.0,0.0
0.0,1.005807725313934e-06,0.0,1.9382467123721913e-06,0.0
0.0,1.739175262745893e-05,0.0,1.1429803689677148e-05,0.0
0.0,0.0,0.0,0.0,0.0
0.0,3.4758491387533367e-06,0.0,3.7635478388960602e-06,0.0
0.0,2.9217625629315876e-06,0.0,2.284720237166634e-06,0.0
0.0,5.651220760744443e-07,0.0,2.612772183352916e-07,0.0
0.0,2.903190876440574e-07,0.0,0.0,0.0
0.0,7.027249785955879e-07,0.0,6.069858892557214e-07,0.0
0.0,5.621604878556832e-06,0.0,2.7802971450896775e-06,0.0
1.750129751510832e-06,3.627669493450924e-06,0.0,7.463255902357293e-06,0.0
0.0,0.0,0.0,0.0,0.0
0.0012668372543714963,0.0007246342986886986,0.0003271886555807893,0.0007610390118713638,0.00016773845209780766
0.0,5.750707118993739e-07,0.0,2.5418435577025675e-07,0.0
0.0,8.749148490697312e-06,0.0,2.5880274745066324e-05,0.0
0.0,2.909489041257516e-08,0.0,0.0,0.0
0.0,4.128624232776836e-05,0.0,5.645435017805247e-05,0.0
0.0,4.1517577730490103e-08,0.0,0.0,0.0
0.0,2.9475963466210286e-07,0.0,1.008412166093717e-07,0.0
0.0,1.8971354955425009e-07,0.0,2.368241324011499e-06,0.0
0.006038475718935543,0.0013729684247062615,0.00016827087960278347,0.0015156652977948747,0.0013094027825996514
0.0,6.538291545688673e-07,0.0,1.1378098268163365e-06,0.0
0.0,7.91313793424823e-07,0.0,3.0116504354381035e-07,0.0
5.833765834638815e-07,4.02845910607917e-07,0.0,0.0,0.0
0.0,1.7758886910526964e-06,0.0,1.6561886297039744e-06,0.0
0.0,1.428286557803504e-05,0.0,6.546356106424415e-06,0.0
0.0,1.6006193066062394e-06,0.0,2.9941619973359703e-06,0.0
0.0,8.40890010591486e-07,0.0,0.0,0.0
0.0,1.7263177819633683e-05,0.0,1.2634166780214584e-08,0.0
0.0,0.0,0.0,5.948156883757467e-07,0.0
0.0,2.8472066707387236e-17,0.0,0.0,0.0
0.0,1.447237269602263e-06,0.0,2.330385056012773e-06,0.0
0.0,1.3286543175951353e-07,0.0,1.16275285240908e-07,0.0
2.7711147335822236e-05,5.3261831854504346e-06,0.0,5.709172409296822e-06,0.0
0.0,9.220551191977791e-07,0.0,0.0,0.0
0.0,2.722049896994438e-06,0.0,1.5138086263795205e-06,0.0
5.697036950265798e-06,8.699400647008241e-06,0.0,3.429033410834947e-06,0.0
0.0,1.078765817342474e-06,0.0,1.0955334914350316e-05,0.0
0.0,4.999715944092015e-06,0.0,3.771039645588646e-06,0.0
0.0,2.3266811633906186e-06,0.0,2.7430608672808525e-06,0.0
0.00583942634867503,0.0012156728222620548,0.00034103165899333017,0.002223065782604049,0.0004613791965798706
0.0,4.3871573724360584e-08,0.0,1.6998827818935676e-07,0.0
7.000519000820453e-06,1.092233523669785e-06,0.0,2.673013675325325e-06,0.0
8.039658545458835e-06,5.780997427421093e-06,0.0,2.3819955870463577e-06,0.0
0.0007213581852250433,0.0003776249229526098,0.0,0.0003915402919926125,0.0
0.0,0.00017898780359535297,0.0,0.0002452716961339731,0.0
0.0,4.234933470404006e-05,0.0,1.4247356961284202e-05,0.0
0.00036920557173048804,0.0002944629931334754,0.0,0.0002857460909192977,0.0
0.0,1.9488496805163823e-07,0.0,1.258302452768928e-07,0.0
0.0,0.00010205822012187528,0.0,1.5218869811522586e-05,0.0
0.0,1.3661881183561619e-08,0.0,0.0,0.0
0.0,2.430291663887731e-08,0.0,1.4367696171990042e-06,0.0
3.492790686766079e-05,2.5666346964337903e-06,0.0,2.5201447687246943e-06,0.0
0.0,2.130015814895327e-06,0.0,1.7791812999050088e-06,0.0
9.05517767407264e-05,2.7279092888801638e-06,0.0,0.0,0.0
0.0,4.919036160851056e-07,0.0,3.95205620714922e-07,0.0
4.019829273040303e-06,1.3763626737664902e-08,0.0,7.234969237912082e-08,0.0
1.975732415302543e-06,1.2463483365203995e-05,8.529090408044658e-05,6.79657887326236e-06,0.00011255040277230757
0.0,2.836016605696938e-07,0.0,0.0,0.0
0.0,3.782921956471423e-07,0.0,0.0,0.0
0.0,1.6970277251192168e-06,0.0,2.8781047651638914e-06,0.0
